tournId,playerId,firstName,lastName,earnings,name,date
010,27064,Jhonattan,Vegas,20700,Cognizant Classic in The Palm Beaches,2025-03-02
010,47567,Ben,Polland,20424,Cognizant Classic in The Palm Beaches,2025-03-02
010,46646,Antoine,Rozner,20424,Cognizant Classic in The Palm Beaches,2025-03-02
010,51890,Greyson,Sigg,20148,Cognizant Classic in The Palm Beaches,2025-03-02
010,25198,Francesco,Molinari,19872,Cognizant Classic in The Palm Beaches,2025-03-02
010,64693,Matthew,Riedel,19872,Cognizant Classic in The Palm Beaches,2025-03-02
010,35532,Tom,Hoge,19596,Cognizant Classic in The Palm Beaches,2025-03-02
010,38991,Alejandro,Tosti,19412,Cognizant Classic in The Palm Beaches,2025-03-02
009,34098,Russell,Henley,4000000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,50525,Collin,Morikawa,2200000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,39997,Corey,Conners,1400000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,39975,Michael,Kim,1000000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,33141,Keegan,Bradley,800000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,49960,Sepp,Straka,800000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,33204,Shane,Lowry,700000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,33948,Byeong,Hun,600667,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,28089,Jason,Day,600667,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,22405,Justin,Rose,600667,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,30911,Tommy,Fleetwood,451250,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,52215,Robert,MacIntyre,451250,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,46414,Aaron,Rai,451250,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,46046,Scottie,Scheffler,451250,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,40026,Daniel,Berger,349000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,60004,Jacob,Bridgeman,349000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,28237,Rory,McIlroy,349000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,47993,Denny,McCarthy,309000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,45522,Christiaan,Bezuidenhout,269333,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,39971,Sungjae,Im,269333,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,37455,Si,Woo,269333,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,52955,Ludvig,Åberg,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,51766,Wyndham,Clark,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,40098,Matt,Fitzpatrick,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,51977,Max,Greyserman,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,35506,Mackenzie,Hughes,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,30926,Chris,Kirk,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,32839,Hideki,Matsuyama,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,36699,Patrick,Rodgers,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,47483,Will,Zalatoris,178111,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,35450,Patrick,Cantlay,126000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,39324,J.J.,Spaun,126000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,25493,Nick,Taylor,126000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,57362,Austin,Eckroat,111500,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,51997,Andrew,Novak,111500,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,29725,Tony,Finau,96750,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,25900,Lucas,Glover,96750,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,24502,Adam,Scott,96750,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,33448,Justin,Thomas,96750,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,27644,Brian,Harman,78000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,35532,Tom,Hoge,78000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,51950,Max,McGreevy,78000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,48081,Xander,Schauffele,78000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,55893,Sam,Stevens,78000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,54591,Ben,Griffin,62000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,33399,Adam,Hadwin,62000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,56781,Isaiah,Salinda,62000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,47504,Sam,Burns,56000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,47591,Eric,Cole,53000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
009,49771,J.T.,Poston,53000,Arnold Palmer Invitational presented by Mastercard,2025-03-09
483,54304,Karl,Vilips,720000,Puerto Rico Open,2025-03-09
483,52689,Rasmus,Neergaard-Petersen,436000,Puerto Rico Open,2025-03-09
483,34255,Joseph,Bramlett,276000,Puerto Rico Open,2025-03-09
483,57123,Steven,Fisk,196000,Puerto Rico Open,2025-03-09
483,63121,William,Mouw,142250,Puerto Rico Open,2025-03-09
483,47995,Davis,Riley,142250,Puerto Rico Open,2025-03-09
483,39335,Kevin,Roy,142250,Puerto Rico Open,2025-03-09
483,48867,Matti,Schmid,142250,Puerto Rico Open,2025-03-09
483,27649,Brandt,Snedeker,113000,Puerto Rico Open,2025-03-09
483,52513,Carson,Young,113000,Puerto Rico Open,2025-03-09
483,55165,Noah,Goodwin,89000,Puerto Rico Open,2025-03-09
483,54421,Garrick,Higgo,89000,Puerto Rico Open,2025-03-09
483,36824,Paul,Peterson,89000,Puerto Rico Open,2025-03-09
483,54328,Norman,Xiong,89000,Puerto Rico Open,2025-03-09
483,52372,Cameron,Champ,55240,Puerto Rico Open,2025-03-09
483,46435,Austin,Cook,55240,Puerto Rico Open,2025-03-09
483,58605,Quade,Cummins,55240,Puerto Rico Open,2025-03-09
483,59095,Chris,Gotterup,55240,Puerto Rico Open,2025-03-09
483,34587,Chan,Kim,55240,Puerto Rico Open,2025-03-09
483,54813,Philip,Knowles,55240,Puerto Rico Open,2025-03-09
483,56349,Chris,Korte,55240,Puerto Rico Open,2025-03-09
483,46601,Trey,Mullinax,55240,Puerto Rico Open,2025-03-09
483,50582,Jeremy,Paul,55240,Puerto Rico Open,2025-03-09
483,51894,Vince,Whaley,55240,Puerto Rico Open,2025-03-09
483,52370,Mason,Andersen,29450,Puerto Rico Open,2025-03-09
483,50497,Adrien,Dumont,29450,Puerto Rico Open,2025-03-09
483,45609,Tyler,Duncan,29450,Puerto Rico Open,2025-03-09
483,33597,Harry,Higgs,29450,Puerto Rico Open,2025-03-09
483,51696,Rico,Hoey,29450,Puerto Rico Open,2025-03-09
483,47983,Chad,Ramey,29450,Puerto Rico Open,2025-03-09
483,64693,Matthew,Riedel,29450,Puerto Rico Open,2025-03-09
483,48887,Matt,Wallace,29450,Puerto Rico Open,2025-03-09
483,32448,James,Hahn,21333,Puerto Rico Open,2025-03-09
483,47917,Takumi,Kanaya,21333,Puerto Rico Open,2025-03-09
483,36884,Ben,Kohles,21333,Puerto Rico Open,2025-03-09
483,35706,Niklas,Norgaard,21333,Puerto Rico Open,2025-03-09
483,50484,Hayden,Springer,21333,Puerto Rico Open,2025-03-09
483,27095,Nick,Watney,21333,Puerto Rico Open,2025-03-09
483,59836,Pierceson,Coody,16600,Puerto Rico Open,2025-03-09
483,61520,Santiago,de,16600,Puerto Rico Open,2025-03-09
483,29535,Brice,Garnett,16600,Puerto Rico Open,2025-03-09
483,30163,Henrik,Norlander,16600,Puerto Rico Open,2025-03-09
483,58619,Kevin,Velo,16600,Puerto Rico Open,2025-03-09
483,55955,Matthew,Jordan,11542,Puerto Rico Open,2025-03-09
483,33199,Matteo,Manassero,11542,Puerto Rico Open,2025-03-09
483,24490,George,McNeill,11542,Puerto Rico Open,2025-03-09
483,23320,Ryan,Palmer,11542,Puerto Rico Open,2025-03-09
483,47347,Adam,Schenk,11542,Puerto Rico Open,2025-03-09
483,46441,Robby,Shelton,11542,Puerto Rico Open,2025-03-09
483,50474,Tim,Widing,11542,Puerto Rico Open,2025-03-09
483,32139,Danny,Willett,11542,Puerto Rico Open,2025-03-09
483,54783,Dylan,Wu,11542,Puerto Rico Open,2025-03-09
483,49453,Trevor,Cone,9416,Puerto Rico Open,2025-03-09
483,32982,Vince,Covello,9416,Puerto Rico Open,2025-03-09
483,39859,Cristobal,Del,9416,Puerto Rico Open,2025-03-09
483,54576,Patrick,Fishburn,9416,Puerto Rico Open,2025-03-09
483,45523,Thriston,Lawrence,9416,Puerto Rico Open,2025-03-09
483,64052,Angel,Ayora,9000,Puerto Rico Open,2025-03-09
483,55708,Hayden,Buckley,9000,Puerto Rico Open,2025-03-09
483,60882,Thomas,Rosenmueller,9000,Puerto Rico Open,2025-03-09
483,46646,Antoine,Rozner,9000,Puerto Rico Open,2025-03-09
483,55454,Carl,Yuan,9000,Puerto Rico Open,2025-03-09
483,59440,Ricky,Castillo,8640,Puerto Rico Open,2025-03-09
483,47988,Nick,Hardy,8640,Puerto Rico Open,2025-03-09
483,47056,Rikuya,Hoshino,8640,Puerto Rico Open,2025-03-09
483,54607,Danny,Walker,8640,Puerto Rico Open,2025-03-09
483,27936,Martin,Laird,8400,Puerto Rico Open,2025-03-09
483,32333,Kevin,Tway,8400,Puerto Rico Open,2025-03-09
483,65466,Max,Kennedy,8240,Puerto Rico Open,2025-03-09
483,47567,Ben,Polland,8240,Puerto Rico Open,2025-03-09
483,52514,Trace,Crowe,8040,Puerto Rico Open,2025-03-09
483,35310,Lanto,Griffin,8040,Puerto Rico Open,2025-03-09
483,26476,Chez,Reavie,8040,Puerto Rico Open,2025-03-09
483,25686,Jason,Dufner,7800,Puerto Rico Open,2025-03-09
483,30750,Tommy,Gainey,7800,Puerto Rico Open,2025-03-09
483,65580,Ben,Warian,7800,Puerto Rico Open,2025-03-09
483,36326,David,Lipsky,7640,Puerto Rico Open,2025-03-09
011,28237,Rory,McIlroy,4500000,THE PLAYERS Championship,2025-03-16
011,39324,J.J.,Spaun,2725000,THE PLAYERS Championship,2025-03-16
011,56630,Akshay,Bhatia,1325000,THE PLAYERS Championship,2025-03-16
011,25900,Lucas,Glover,1325000,THE PLAYERS Championship,2025-03-16
011,35532,Tom,Hoge,1325000,THE PLAYERS Championship,2025-03-16
011,34021,Bud,Cauley,843750,THE PLAYERS Championship,2025-03-16
011,39997,Corey,Conners,843750,THE PLAYERS Championship,2025-03-16
011,54607,Danny,Walker,843750,THE PLAYERS Championship,2025-03-16
011,52215,Robert,MacIntyre,731250,THE PLAYERS Championship,2025-03-16
011,50525,Collin,Morikawa,656250,THE PLAYERS Championship,2025-03-16
011,58168,Davis,Thompson,656250,THE PLAYERS Championship,2025-03-16
011,35450,Patrick,Cantlay,556250,THE PLAYERS Championship,2025-03-16
011,47420,Jake,Knapp,556250,THE PLAYERS Championship,2025-03-16
011,30911,Tommy,Fleetwood,418750,THE PLAYERS Championship,2025-03-16
011,47993,Denny,McCarthy,418750,THE PLAYERS Championship,2025-03-16
011,46414,Aaron,Rai,418750,THE PLAYERS Championship,2025-03-16
011,37275,Sam,Ryder,418750,THE PLAYERS Championship,2025-03-16
011,46340,Alex,Smalley,418750,THE PLAYERS Championship,2025-03-16
011,49960,Sepp,Straka,418750,THE PLAYERS Championship,2025-03-16
011,40026,Daniel,Berger,240250,THE PLAYERS Championship,2025-03-16
011,33141,Keegan,Bradley,240250,THE PLAYERS Championship,2025-03-16
011,29936,Ryan,Fox,240250,THE PLAYERS Championship,2025-03-16
011,60067,Joe,Highsmith,240250,THE PLAYERS Championship,2025-03-16
011,36799,Stephan,Jaeger,240250,THE PLAYERS Championship,2025-03-16
011,37378,Min,Woo,240250,THE PLAYERS Championship,2025-03-16
011,33204,Shane,Lowry,240250,THE PLAYERS Championship,2025-03-16
011,59141,Matt,McCarty,240250,THE PLAYERS Championship,2025-03-16
011,51950,Max,McGreevy,240250,THE PLAYERS Championship,2025-03-16
011,46046,Scottie,Scheffler,240250,THE PLAYERS Championship,2025-03-16
011,34099,Harris,English,163750,THE PLAYERS Championship,2025-03-16
011,34098,Russell,Henley,163750,THE PLAYERS Championship,2025-03-16
011,47483,Will,Zalatoris,163750,THE PLAYERS Championship,2025-03-16
011,51696,Rico,Hoey,136250,THE PLAYERS Championship,2025-03-16
011,48117,Kurt,Kitayama,136250,THE PLAYERS Championship,2025-03-16
011,49947,Taylor,Moore,136250,THE PLAYERS Championship,2025-03-16
011,49771,J.T.,Poston,136250,THE PLAYERS Championship,2025-03-16
011,33448,Justin,Thomas,136250,THE PLAYERS Championship,2025-03-16
011,37455,Si,Woo,111250,THE PLAYERS Championship,2025-03-16
011,40162,Justin,Lower,111250,THE PLAYERS Championship,2025-03-16
011,40250,Taylor,Pendrith,111250,THE PLAYERS Championship,2025-03-16
011,47995,Davis,Riley,111250,THE PLAYERS Championship,2025-03-16
011,59018,Ryan,Gerard,81688,THE PLAYERS Championship,2025-03-16
011,29420,Billy,Horschel,81688,THE PLAYERS Championship,2025-03-16
011,55182,Tom,Kim,81688,THE PLAYERS Championship,2025-03-16
011,30926,Chris,Kirk,81688,THE PLAYERS Championship,2025-03-16
011,23108,Matt,Kuchar,81688,THE PLAYERS Championship,2025-03-16
011,59143,Mac,Meissner,81688,THE PLAYERS Championship,2025-03-16
011,50484,Hayden,Springer,81688,THE PLAYERS Championship,2025-03-16
011,57586,Jesper,Svensson,81688,THE PLAYERS Championship,2025-03-16
011,60004,Jacob,Bridgeman,63500,THE PLAYERS Championship,2025-03-16
011,35461,Beau,Hossler,63500,THE PLAYERS Championship,2025-03-16
011,33948,Byeong,Hun,60750,THE PLAYERS Championship,2025-03-16
011,51634,Sahith,Theegala,60750,THE PLAYERS Championship,2025-03-16
011,34076,Joel,Dahmen,58250,THE PLAYERS Championship,2025-03-16
011,12716,Charley,Hoffman,58250,THE PLAYERS Championship,2025-03-16
011,48153,Matthieu,Pavon,58250,THE PLAYERS Championship,2025-03-16
011,27770,Camilo,Villegas,58250,THE PLAYERS Championship,2025-03-16
011,52513,Carson,Young,58250,THE PLAYERS Championship,2025-03-16
011,34046,Jordan,Spieth,56750,THE PLAYERS Championship,2025-03-16
011,27064,Jhonattan,Vegas,56250,THE PLAYERS Championship,2025-03-16
011,58933,Will,Chandler,54500,THE PLAYERS Championship,2025-03-16
011,57362,Austin,Eckroat,54500,THE PLAYERS Championship,2025-03-16
011,39971,Sungjae,Im,54500,THE PLAYERS Championship,2025-03-16
011,46601,Trey,Mullinax,54500,THE PLAYERS Championship,2025-03-16
011,57900,Chandler,Phillips,54500,THE PLAYERS Championship,2025-03-16
011,57366,Cameron,Young,54500,THE PLAYERS Championship,2025-03-16
011,31646,Emiliano,Grillo,52750,THE PLAYERS Championship,2025-03-16
011,56781,Isaiah,Salinda,52250,THE PLAYERS Championship,2025-03-16
011,29908,C.T.,Pan,51500,THE PLAYERS Championship,2025-03-16
011,52666,Sami,Valimaki,51500,THE PLAYERS Championship,2025-03-16
011,32102,Rickie,Fowler,50750,THE PLAYERS Championship,2025-03-16
011,48081,Xander,Schauffele,50250,THE PLAYERS Championship,2025-03-16
475,46717,Viktor,Hovland,1566000,Valspar Championship,2025-03-23
475,33448,Justin,Thomas,948300,Valspar Championship,2025-03-23
475,60004,Jacob,Bridgeman,600300,Valspar Championship,2025-03-23
475,34021,Bud,Cauley,366125,Valspar Championship,2025-03-23
475,51287,Ryo,Hisatsune,366125,Valspar Championship,2025-03-23
475,29420,Billy,Horschel,366125,Valspar Championship,2025-03-23
475,47995,Davis,Riley,293625,Valspar Championship,2025-03-23
475,39997,Corey,Conners,245775,Valspar Championship,2025-03-23
475,25900,Lucas,Glover,245775,Valspar Championship,2025-03-23
475,33204,Shane,Lowry,245775,Valspar Championship,2025-03-23
475,28252,Seamus,Power,245775,Valspar Championship,2025-03-23
475,59440,Ricky,Castillo,178350,Valspar Championship,2025-03-23
475,47591,Eric,Cole,178350,Valspar Championship,2025-03-23
475,48081,Xander,Schauffele,178350,Valspar Championship,2025-03-23
475,45242,Kevin,Yu,178350,Valspar Championship,2025-03-23
475,33948,Byeong,Hun,128325,Valspar Championship,2025-03-23
475,51349,Nico,Echavarria,128325,Valspar Championship,2025-03-23
475,30911,Tommy,Fleetwood,128325,Valspar Championship,2025-03-23
475,59141,Matt,McCarty,128325,Valspar Championship,2025-03-23
475,30163,Henrik,Norlander,128325,Valspar Championship,2025-03-23
475,37275,Sam,Ryder,128325,Valspar Championship,2025-03-23
475,33653,Thomas,Detry,81200,Valspar Championship,2025-03-23
475,31646,Emiliano,Grillo,81200,Valspar Championship,2025-03-23
475,60067,Joe,Highsmith,81200,Valspar Championship,2025-03-23
475,52689,Rasmus,Neergaard-Petersen,81200,Valspar Championship,2025-03-23
475,50582,Jeremy,Paul,81200,Valspar Championship,2025-03-23
475,47679,Victor,Perez,81200,Valspar Championship,2025-03-23
475,54576,Patrick,Fishburn,55843,Valspar Championship,2025-03-23
475,57123,Steven,Fisk,55843,Valspar Championship,2025-03-23
475,39975,Michael,Kim,55843,Valspar Championship,2025-03-23
475,59143,Mac,Meissner,55843,Valspar Championship,2025-03-23
475,49771,J.T.,Poston,55843,Valspar Championship,2025-03-23
475,48867,Matti,Schmid,55843,Valspar Championship,2025-03-23
475,34046,Jordan,Spieth,55843,Valspar Championship,2025-03-23
475,49960,Sepp,Straka,55843,Valspar Championship,2025-03-23
475,35506,Mackenzie,Hughes,40528,Valspar Championship,2025-03-23
475,36799,Stephan,Jaeger,40528,Valspar Championship,2025-03-23
475,55182,Tom,Kim,40528,Valspar Championship,2025-03-23
475,33968,Thorbjørn,Olesen,40528,Valspar Championship,2025-03-23
475,51634,Sahith,Theegala,40528,Valspar Championship,2025-03-23
475,52666,Sami,Valimaki,40528,Valspar Championship,2025-03-23
475,55165,Noah,Goodwin,31755,Valspar Championship,2025-03-23
475,51997,Andrew,Novak,31755,Valspar Championship,2025-03-23
475,55623,Kaito,Onishi,31755,Valspar Championship,2025-03-23
475,57900,Chandler,Phillips,31755,Valspar Championship,2025-03-23
475,29936,Ryan,Fox,23701,Valspar Championship,2025-03-23
475,36801,Mark,Hubbard,23701,Valspar Championship,2025-03-23
475,48153,Matthieu,Pavon,23701,Valspar Championship,2025-03-23
475,63807,Neal,Shipley,23701,Valspar Championship,2025-03-23
475,32139,Danny,Willett,23701,Valspar Championship,2025-03-23
475,31323,Gary,Woodland,23701,Valspar Championship,2025-03-23
475,47483,Will,Zalatoris,23701,Valspar Championship,2025-03-23
475,57975,Harry,Hall,20677,Valspar Championship,2025-03-23
475,51950,Max,McGreevy,20677,Valspar Championship,2025-03-23
475,39546,Keith,Mitchell,20677,Valspar Championship,2025-03-23
475,59018,Ryan,Gerard,19749,Valspar Championship,2025-03-23
475,52375,Doug,Ghim,19749,Valspar Championship,2025-03-23
475,36326,David,Lipsky,19749,Valspar Championship,2025-03-23
475,29908,C.T.,Pan,19749,Valspar Championship,2025-03-23
475,24502,Adam,Scott,19749,Valspar Championship,2025-03-23
475,27649,Brandt,Snedeker,19749,Valspar Championship,2025-03-23
475,58619,Kevin,Velo,19749,Valspar Championship,2025-03-23
475,28775,Nate,Lashley,18705,Valspar Championship,2025-03-23
475,27129,Luke,List,18705,Valspar Championship,2025-03-23
475,59160,John,Pak,18705,Valspar Championship,2025-03-23
475,55893,Sam,Stevens,18705,Valspar Championship,2025-03-23
475,57586,Jesper,Svensson,18705,Valspar Championship,2025-03-23
475,58933,Will,Chandler,18183,Valspar Championship,2025-03-23
475,52370,Mason,Andersen,17574,Valspar Championship,2025-03-23
475,32070,Rafael,Campos,17574,Valspar Championship,2025-03-23
475,35461,Beau,Hossler,17574,Valspar Championship,2025-03-23
475,29478,Kevin,Kisner,17574,Valspar Championship,2025-03-23
475,52144,Braden,Thornberry,17574,Valspar Championship,2025-03-23
475,27770,Camilo,Villegas,17574,Valspar Championship,2025-03-23
475,46646,Antoine,Rozner,16965,Valspar Championship,2025-03-23
475,35658,Kris,Ventura,16791,Valspar Championship,2025-03-23
475,22371,Aaron,Baddeley,16617,Valspar Championship,2025-03-23
020,37378,Min,Woo,1710000,Texas Children's Houston Open,2025-03-30
020,46046,Scottie,Scheffler,845500,Texas Children's Houston Open,2025-03-30
020,31323,Gary,Woodland,845500,Texas Children's Houston Open,2025-03-30
020,52666,Sami,Valimaki,465500,Texas Children's Houston Open,2025-03-30
020,51766,Wyndham,Clark,337844,Texas Children's Houston Open,2025-03-30
020,28237,Rory,McIlroy,337844,Texas Children's Houston Open,2025-03-30
020,40250,Taylor,Pendrith,337844,Texas Children's Houston Open,2025-03-30
020,38991,Alejandro,Tosti,337844,Texas Children's Houston Open,2025-03-30
020,59018,Ryan,Gerard,277875,Texas Children's Houston Open,2025-03-30
020,35506,Mackenzie,Hughes,258875,Texas Children's Houston Open,2025-03-30
020,54628,Lee,Hodges,211375,Texas Children's Houston Open,2025-03-30
020,51696,Rico,Hoey,211375,Texas Children's Houston Open,2025-03-30
020,36799,Stephan,Jaeger,211375,Texas Children's Houston Open,2025-03-30
020,56781,Isaiah,Salinda,211375,Texas Children's Houston Open,2025-03-30
020,47591,Eric,Cole,163875,Texas Children's Houston Open,2025-03-30
020,29936,Ryan,Fox,163875,Texas Children's Houston Open,2025-03-30
020,50484,Hayden,Springer,163875,Texas Children's Houston Open,2025-03-30
020,34076,Joel,Dahmen,108986,Texas Children's Houston Open,2025-03-30
020,34099,Harris,English,108986,Texas Children's Houston Open,2025-03-30
020,59095,Chris,Gotterup,108986,Texas Children's Houston Open,2025-03-30
020,54591,Ben,Griffin,108986,Texas Children's Houston Open,2025-03-30
020,57975,Harry,Hall,108986,Texas Children's Houston Open,2025-03-30
020,39546,Keith,Mitchell,108986,Texas Children's Houston Open,2025-03-30
020,47679,Victor,Perez,108986,Texas Children's Houston Open,2025-03-30
020,55893,Sam,Stevens,108986,Texas Children's Houston Open,2025-03-30
020,45242,Kevin,Yu,108986,Texas Children's Houston Open,2025-03-30
020,28089,Jason,Day,67925,Texas Children's Houston Open,2025-03-30
020,47420,Jake,Knapp,67925,Texas Children's Houston Open,2025-03-30
020,28775,Nate,Lashley,67925,Texas Children's Houston Open,2025-03-30
020,57586,Jesper,Svensson,67925,Texas Children's Houston Open,2025-03-30
020,58168,Davis,Thompson,67925,Texas Children's Houston Open,2025-03-30
020,51349,Nico,Echavarria,51911,Texas Children's Houston Open,2025-03-30
020,29725,Tony,Finau,51911,Texas Children's Houston Open,2025-03-30
020,52686,Rasmus,Højgaard,51911,Texas Children's Houston Open,2025-03-30
020,39975,Michael,Kim,51911,Texas Children's Houston Open,2025-03-30
020,46442,Maverick,McNealy,51911,Texas Children's Houston Open,2025-03-30
020,57900,Chandler,Phillips,51911,Texas Children's Houston Open,2025-03-30
020,54303,Charles,Reiter,51911,Texas Children's Houston Open,2025-03-30
020,51690,Taylor,Dickson,36575,Texas Children's Houston Open,2025-03-30
020,33399,Adam,Hadwin,36575,Texas Children's Houston Open,2025-03-30
020,34587,Chan,Kim,36575,Texas Children's Houston Open,2025-03-30
020,48117,Kurt,Kitayama,36575,Texas Children's Houston Open,2025-03-30
020,33199,Matteo,Manassero,36575,Texas Children's Houston Open,2025-03-30
020,59143,Mac,Meissner,36575,Texas Children's Houston Open,2025-03-30
020,46601,Trey,Mullinax,36575,Texas Children's Houston Open,2025-03-30
020,57364,Michael,Thorbjornsen,36575,Texas Children's Houston Open,2025-03-30
020,33653,Thomas,Detry,25593,Texas Children's Houston Open,2025-03-30
020,31646,Emiliano,Grillo,25593,Texas Children's Houston Open,2025-03-30
020,51287,Ryo,Hisatsune,25593,Texas Children's Houston Open,2025-03-30
020,63121,William,Mouw,25593,Texas Children's Houston Open,2025-03-30
020,47983,Chad,Ramey,25593,Texas Children's Houston Open,2025-03-30
020,49453,Trevor,Cone,22301,Texas Children's Houston Open,2025-03-30
020,59836,Pierceson,Coody,22301,Texas Children's Houston Open,2025-03-30
020,32102,Rickie,Fowler,22301,Texas Children's Houston Open,2025-03-30
020,59141,Matt,McCarty,22301,Texas Children's Houston Open,2025-03-30
020,47995,Davis,Riley,22301,Texas Children's Houston Open,2025-03-30
020,36699,Patrick,Rodgers,22301,Texas Children's Houston Open,2025-03-30
020,27139,David,Skinns,22301,Texas Children's Houston Open,2025-03-30
020,60019,Jackson,Suber,22301,Texas Children's Houston Open,2025-03-30
020,39971,Sungjae,Im,21375,Texas Children's Houston Open,2025-03-30
020,52370,Mason,Andersen,20995,Texas Children's Houston Open,2025-03-30
020,64693,Matthew,Riedel,20995,Texas Children's Houston Open,2025-03-30
020,37275,Sam,Ryder,20995,Texas Children's Houston Open,2025-03-30
020,12716,Charley,Hoffman,20425,Texas Children's Houston Open,2025-03-30
020,54813,Philip,Knowles,20425,Texas Children's Houston Open,2025-03-30
020,46646,Antoine,Rozner,20425,Texas Children's Houston Open,2025-03-30
020,40115,Adam,Svensson,19950,Texas Children's Houston Open,2025-03-30
020,51634,Sahith,Theegala,19950,Texas Children's Houston Open,2025-03-30
020,59160,John,Pak,19665,Texas Children's Houston Open,2025-03-30
041,27644,Brian,Harman,1710000,Valero Texas Open,2025-04-06
041,59018,Ryan,Gerard,1035500,Valero Texas Open,2025-04-06
041,46442,Maverick,McNealy,560500,Valero Texas Open,2025-04-06
041,51997,Andrew,Novak,560500,Valero Texas Open,2025-04-06
041,34021,Bud,Cauley,304000,Valero Texas Open,2025-04-06
041,54576,Patrick,Fishburn,304000,Valero Texas Open,2025-04-06
041,51287,Ryo,Hisatsune,304000,Valero Texas Open,2025-04-06
041,35532,Tom,Hoge,304000,Valero Texas Open,2025-04-06
041,34587,Chan,Kim,304000,Valero Texas Open,2025-04-06
041,33968,Thorbjørn,Olesen,304000,Valero Texas Open,2025-04-06
041,47983,Chad,Ramey,304000,Valero Texas Open,2025-04-06
041,28775,Nate,Lashley,182875,Valero Texas Open,2025-04-06
041,39546,Keith,Mitchell,182875,Valero Texas Open,2025-04-06
041,30163,Henrik,Norlander,182875,Valero Texas Open,2025-04-06
041,34046,Jordan,Spieth,182875,Valero Texas Open,2025-04-06
041,38991,Alejandro,Tosti,182875,Valero Texas Open,2025-04-06
041,52666,Sami,Valimaki,182875,Valero Texas Open,2025-04-06
041,39997,Corey,Conners,113050,Valero Texas Open,2025-04-06
041,52375,Doug,Ghim,113050,Valero Texas Open,2025-04-06
041,31646,Emiliano,Grillo,113050,Valero Texas Open,2025-04-06
041,24024,Zach,Johnson,113050,Valero Texas Open,2025-04-06
041,23108,Matt,Kuchar,113050,Valero Texas Open,2025-04-06
041,47993,Denny,McCarthy,113050,Valero Texas Open,2025-04-06
041,57900,Chandler,Phillips,113050,Valero Texas Open,2025-04-06
041,57366,Cameron,Young,113050,Valero Texas Open,2025-04-06
041,47591,Eric,Cole,72200,Valero Texas Open,2025-04-06
041,57975,Harry,Hall,72200,Valero Texas Open,2025-04-06
041,49771,J.T.,Poston,72200,Valero Texas Open,2025-04-06
041,48887,Matt,Wallace,72200,Valero Texas Open,2025-04-06
041,40026,Daniel,Berger,62225,Valero Texas Open,2025-04-06
041,32102,Rickie,Fowler,62225,Valero Texas Open,2025-04-06
