id|lat|long|name|price|pfilt|tfilt|lfilt
5803320|39.96391|-82.99820|Renaissance Columbus Downtown Hotel|405|FALSE|FALSE|TRUE
5803320|39.96880|-82.99980|Canopy By Hilton Columbus Downtown Short North|402|FALSE|FALSE|TRUE
5803320|39.96208|-83.00197|Hotel LeVeque, Autograph Collection|474|FALSE|FALSE|TRUE
5803320|39.97002|-83.00201|Hyatt Regency Columbus|396|FALSE|FALSE|TRUE
5803320|39.96095|-83.00211|DoubleTree Suites by Hilton Hotel Columbus Downtown|356|FALSE|FALSE|TRUE
5803320|39.97095|-83.00234|Hilton Columbus Downtown|387|FALSE|FALSE|TRUE
5803320|39.95582|-82.99927|The Westin Great Southern Columbus|368|FALSE|FALSE|TRUE
5803320|39.97271|-83.00496|AC Hotel by Marriott Columbus Downtown|428|FALSE|FALSE|TRUE
5803320|39.97506|-83.00307|Le Méridien Columbus, The Joseph|604|FALSE|FALSE|TRUE
5803320|39.98764|-83.02184|Hyatt House Columbus/Osu-Short North|305|FALSE|TRUE|FALSE
5803320|39.99927|-82.98625|Days Inn by Wyndham Columbus Fairgrounds|144|TRUE|FALSE|FALSE
5803320|39.98922|-83.02596|The Varsity Inn|161|TRUE|TRUE|FALSE
5803320|40.01689|-83.02448|Red Roof PLUS+ Columbus-Ohio State University OSU|129|TRUE|TRUE|FALSE
5803320|40.02231|-83.02589|Fairfield Inn & Suites By Marriott Columbus Osu|202|FALSE|TRUE|FALSE
5803320|40.02306|-83.02602|Holiday Inn Express Hotel & Suites Columbus Univ Area - Osu, An IHG Hotel|221|FALSE|TRUE|FALSE
5803320|40.02404|-83.02589|Residence Inn By Marriott Columbus Osu|315|FALSE|TRUE|FALSE
5803320|40.02409|-83.02591|Marriott Columbus Osu|315|FALSE|TRUE|FALSE
5803320|40.02539|-83.02627|Hilton Garden Inn Columbus-University Area|257|FALSE|TRUE|FALSE
5803320|40.02541|-83.02641|Hampton Inn & Suites Columbus/University Area|262|FALSE|TRUE|FALSE
5803320|39.98713|-82.91366|Days Inn by Wyndham Columbus Airport|146|TRUE|FALSE|FALSE
5803320|40.02681|-83.02698|Motel 6 Columbus OSU|153|TRUE|TRUE|FALSE
5803320|39.93036|-82.88178|Budgetel Inn & Suites|161|TRUE|FALSE|FALSE
5803320|40.05088|-82.91783|Residence Inn Marriott Easton|517|FALSE|FALSE|TRUE
5803320|39.97851|-83.14753|Rodeway Inn|145|TRUE|FALSE|FALSE
5803320|40.10832|-82.95205|Ramada by Wyndham Columbus North|144|TRUE|FALSE|FALSE
5803320|40.11583|-83.01549|Worthington Inn|138|TRUE|FALSE|FALSE
5803320|40.11634|-83.01545|Red Roof Inn Plus+ Columbus - Worthington|131|TRUE|FALSE|FALS
