id|lat|long|name|price|pfilt|tfilt|lfilt
5760736|45.52163|-122.67674|Courtyard by Marriott Portland City Center| 315|FALSE|TRUE|FALSE
5760736|45.52038|-122.67506|Hi-Lo Hotel Autograph Collection| 472|FALSE|TRUE|TRUE
5760736|45.52646|-122.67811|Harlow Hotel| 301|FALSE|TRUE|FALSE
5760736|45.52568|-122.67997|Hampton Inn and Suites by Hilton Portland-Pearl District| 343|FALSE|TRUE|FALSE
5760736|45.52056|-122.67904|The Bidwell Marriott Portland| 431|FALSE|FALSE|TRUE
5760736|45.52214|-122.68167|Ace Hotel Portland| 327|FALSE|TRUE|FALSE
5760736|45.52046|-122.68052|Woodlark| 380|FALSE|FALSE|TRUE
5760736|45.51136|-122.67442|Kimpton Riverplace Hotel| 697|FALSE|FALSE|TRUE
5760736|45.53001|-122.66068|Inn at the Convention Center| 264|FALSE|TRUE|FALSE
5760736|45.53045|-122.66094|Hotel Eastlund Bw Premier Collection| 342|FALSE|TRUE|FALSE
5760736|45.53374|-122.66383|Crowne Plaza Portland Downtown Convention Center, An IHG Hotel| 385|FALSE|TRUE|TRUE
5760736|45.53156|-122.66087|Quality Inn Downtown Convention Center| 260|FALSE|TRUE|FALSE
5760736|45.53378|-122.66370|Shilo Inn Portland Rose Garden - Convention Center| 206|FALSE|TRUE|FALSE
5760736|45.53131|-122.69397|Inn at Northrup Station| 461|FALSE|FALSE|TRUE
5760736|45.52626|-122.63842|Tiny Digs - Hotel of Tiny Houses| 483|FALSE|FALSE|TRUE
5760736|45.55198|-122.68108|Economy Inn| 155|TRUE|FALSE|FALSE
5760736|45.50756|-122.63242|Southeast Portland Retreat| 547|FALSE|FALSE|TRUE
5760736|45.55338|-122.57825|Howard Johnson by Wyndham Portland Airport| 139|TRUE|FALSE|FALSE
5760736|45.48978|-122.57864|Econo Lodge Portland - I-205| 153|TRUE|FALSE|FALSE
5760736|45.61468|-122.68054|Rodeway Inn and Suites Portland - Jantzen Beach| 129|TRUE|FALSE|FALSE
5760736|45.58230|-122.57501|Sheraton Portland Airport Hotel| 417|FALSE|FALSE|TRUE
5760736|45.61570|-122.65174|Homewood Suites by Hilton Vancouver / Portland| 488|FALSE|FALSE|TRUE
5760736|45.56936|-122.54874|Super 8 by Wyndham Portland Airport| 157|TRUE|FALSE|FALSE
5760736|45.62593|-122.67055|Econo Lodge Vancouver| 150|TRUE|FALSE|FALSE
5760736|45.62234|-122.55582|Motel 6 Vancouver, WA| 165|TRUE|FALSE|FALSE
5760736|45.62223|-122.55442|Super 8 by Wyndham Vancouver East| 170|TRUE|FALSE|FALSE
5760736|45.65747|-122.57918|Days Inn & Suites by Wyndham Vancouver| 159|TRUE|FALSE|FALSE
5760736|45.51852|-122.41357|Days Inn & Suites by Wyndham Gresham| 169|TRUE|FALSE|FALSE
5777411|28.53652| -81.37872|Aloft Orlando Downtown| 395|FALSE|TRUE|FALSE
5777411|28.53564| -81.37575|Sonder Wellborn| 278|FALSE|TRUE|FALSE
5777411|28.54154| -81.37542|Embassy Suites Orlando Downtown| 476|FALSE|TRUE|FALSE
5777411|28.52845| -81.37831|Hampton Inn & Suites Orlando/Downtown South - Medical Center| 338|FALSE|TRUE|FALSE
5777411|28.54572| -81.36931|The Eo Inn - Downtown| 333|FALSE|TRUE|FALSE
5777411|28.52600| -81.37607|The Delaney Hotel| 410|FALSE|TRUE|FALSE
5777411|28.55243| -81.38322|Crowne Plaza Orlando-Downtown| 310|FALSE|TRUE|FALSE
5777411|28.55894| -81.37881|DoubleTree by Hilton Orlando Downtown| 300|FALSE|TRUE|FALSE
5777411|28.50834| -81.39772|Days Inn by Wyndham Orlando Downtown| 209|FALSE|TRUE|FALSE
5777411|28.57360| -81.37310|Comfort Suites Downtown| 340|FALSE|TRUE|FALSE
5777411|28.60675| -81.38792|Quality Inn & Suites Winter Park Village Area| 173|TRUE|FALSE|FALSE
5777411|28.48438| -81.43493|Residence Inn by Marriott Orlando at Millenia| 529|FALSE|FALSE|TRUE
5777411|28.44491| -81.40258|Red Roof Inn Orlando South - Florida Mall| 173|TRUE|FALSE|FALSE
5777411|28.43991| -81.40373|Orlando Palms| 172|TRUE|FALSE|FALSE
5777411|28.46209| -81.46047|Quality Inn Orlando-Near Universal Blvd| 135|TRUE|FALSE|FALSE
5777411|28.43584| -81.40359|Quality Inn| 182|TRUE|FALSE|FALSE
5777411|28.46723| -81.47209|Universal's Loews Sapphire Falls Resort| 732|FALSE|FALSE|TRUE
5777411|28.46707| -81.47214|Universal's Cabana Bay Beach Resort| 520|FALSE|FALSE|TRUE
5777411|28.42946| -81.40793|HomeTowne Studios by Red Roof Orlando South| 152|TRUE|FALSE|FALSE
5777411|28.42732| -81.40465|Days Inn by Wyndham Orlando Airport Florida Mall| 174|TRUE|FALSE|FALSE
5777411|28.45651| -81.47255|Econo Lodge International Drive| 178|TRUE|FALSE|FALSE
5777411|28.44289| -81.47232|Clarion Inn International Drive| 168|TRUE|FALSE|FALSE
5777411|28.42469| -81.44404|Sonder Vista Cay| 682|FALSE|FALSE|TRUE
5777411|28.41021| -81.43092|The Ritz-Carlton Orlando Grande Lakes|1394|FALSE|FALSE|TRUE
5777411|28.56755| -81.20997|Days Inn & Suites By Wyndham Orlando East Ucf Area| 179|TRUE|FALSE|FALSE
5777411|28.36019| -81.50895|Orlando World Center Marriott| 592|FALSE|FALSE|TRUE
5777411|28.36749| -81.56149|Walt Disney World Dolphin| 757|FALSE|FALSE|TRUE
5777411|28.31710| -81.54124|Bohemian Hotel Celebration, Autograph Collection| 577|FALSE|FALSE|TRUE
5777411|28.34711| -81.62824|The Berkley, Orlando| 637|FALSE|FALSE|TRUE
5777411|28.26127| -81.62321|Omni Orlando Resort at ChampionsGate| 604|FALSE|FALSE|TRUE
