id|lat|long|name|price|pfilt|tfilt|lfilt
5735491|30.43539|-84.27818|AC Hotel by Marriott Tallahassee Universities at the Capitol|358|FALSE|TRUE|FALSE
5735491|30.44180|-84.28192|DoubleTree by Hilton Hotel Tallahassee|302|FALSE|TRUE|FALSE
5735491|30.44230|-84.27668|Downtown Tucked Away 1/1 Guesthouse|289|FALSE|TRUE|FALSE
5735491|30.44369|-84.28082|Aloft Tallahassee Downtown|258|FALSE|TRUE|FALSE
5735491|30.44485|-84.28517|Four Points by Sheraton Tallahassee Downtown|271|FALSE|TRUE|FALSE
5735491|30.43350|-84.28829|Deluxe downtown Tallahassee condo; great value!|368|FALSE|TRUE|FALSE
5735491|30.43562|-84.28984|Residence Inn Tallahassee Universities At The Capitol|336|FALSE|TRUE|FALSE
5735491|30.43468|-84.29013|Hampton Inn & Suites Tallahassee Capitol -University|310|FALSE|TRUE|FALSE
5735491|30.43223|-84.28993|Hyatt House Tallahassee Capitol University|260|FALSE|TRUE|FALSE
5735491|30.43774|-84.26717|Motel 6 Tallahassee - Downtown|113|TRUE|FALSE|FALSE
5735491|30.43563|-84.29699|Hotel Indigo - Tallahassee - College Town, An IHG Hotel|286|FALSE|TRUE|FALSE
5735491|30.43593|-84.26037|Wyndham Garden Tallahassee Capitol| 58|TRUE|FALSE|FALSE
5735491|30.43575|-84.26027|Near Florida Historic Capitol Museum, Parking, Pool, Bar|466|FALSE|FALSE|TRUE
5735491|30.44956|-84.30489|Days Inn by Wyndham Tallahassee University Center|102|TRUE|FALSE|FALSE
5735491|30.46223|-84.27104|Beautiful Modern Luxury Eco Townhouse, 3b/3.5b Great Location|685|FALSE|FALSE|TRUE
5735491|30.41606|-84.29706|Beautiful 4 bedroom 2 bathroom house|514|FALSE|FALSE|TRUE
5735491|30.45388|-84.25031|NEW! Last minute booking discount. Updated 3/2|540|FALSE|FALSE|TRUE
5735491|30.47061|-84.28665|2/1 Cozy, Colorful and Eclectic Midtown Bungalow!|583|FALSE|FALSE|TRUE
5735491|30.47778|-84.29770|Econo Lodge North|111|TRUE|FALSE|FALSE
5735491|30.47910|-84.30119|Howard Johnson by Wyndham Tallahassee|105|TRUE|FALSE|FALSE
5735491|30.45641|-84.23355|Luxurious 2bd/2ba, Minutes To Fsu/Famu Gated Community|488|FALSE|FALSE|TRUE
5735491|30.48118|-84.30309|La Casa Inn and Suites| 86|TRUE|FALSE|FALSE
5735491|30.48112|-84.30422|La Quinta Inn by Wyndham Tallahassee North|129|TRUE|FALSE|FALSE
5735491|30.48036|-84.30708|Red Roof Inn Tallahassee - University|125|TRUE|FALSE|FALSE
5735491|30.47343|-84.31942|Renovated Tally Escape with Deck Less Than 5 Mi to FSU!|501|FALSE|FALSE|TRUE
5735491|30.48487|-84.31360|Quality Inn Tallahassee near University|126|TRUE|FALSE|FALSE
5735491|30.38444|-84.29180|Tallahassee Home with Fenced Yard, 4 Mi to Downtown!|476|FALSE|FALSE|TRUE
5735491|30.48601|-84.31522|Baymont by Wyndham Tallahassee|117|TRUE|FALSE|FALSE
5735491|30.48748|-84.34921|Cheerful 3-bedrooms with free parking on premises|773|FALSE|FALSE|TRUE
