id|lat|long|name|price|pfilt|tfilt|lfilt
5743132|49.28391|-123.1141|The Cambie Hostel Seymour| 76|TRUE|FALSE|FALSE
5743132|49.28423|-123.1125|Delta Hotels by Marriott Vancouver Downtown Suites|485|FALSE|FALSE|TRUE
5743132|49.28247|-123.1122|Victorian Hotel|231|FALSE|TRUE|FALSE
5743132|49.28624|-123.1170|Days Inn by Wyndham Vancouver Downtown|198|TRUE|FALSE|FALSE
5743132|49.28332|-123.1190|Rosewood Hotel Georgia|690|FALSE|FALSE|TRUE
5743132|49.28052|-123.1170|L'Hermitage Hotel|478|FALSE|FALSE|TRUE
5743132|49.27867|-123.1125|Sandman Hotel Vancouver City Centre|292|FALSE|TRUE|FALSE
5743132|49.27840|-123.1130|Ywca Hotel Vancouver|205|TRUE|TRUE|FALSE
5743132|49.27851|-123.1165|Rosedale On Robson Suite Hotel|309|FALSE|TRUE|FALSE
5743132|49.28084|-123.1062|Skwachàys Lodge|363|FALSE|TRUE|FALSE
5743132|49.27845|-123.1164|Rosedale Condominiums|376|FALSE|TRUE|FALSE
5743132|49.28214|-123.1227|Wedgewood Hotel & Spa|507|FALSE|FALSE|TRUE
5743132|49.27818|-123.1149|Hotel Blu Vancouver|374|FALSE|TRUE|FALSE
5743132|49.27811|-123.1134|Georgian Court Hotel, BW Premier Collection|322|FALSE|TRUE|FALSE
5743132|49.27511|-123.1140|The Douglas Autograph Collection|493|FALSE|TRUE|TRUE
5743132|49.27501|-123.1129|JW Marriott Parq Vancouver|506|FALSE|TRUE|TRUE
5743132|49.27696|-123.1268|Ramada by Wyndham Vancouver Downtown|211|TRUE|FALSE|FALSE
5743132|49.27462|-123.1225|Opus Vancouver|570|FALSE|FALSE|TRUE
5743132|49.28788|-123.1409|English Bay Hotel|204|TRUE|FALSE|FALSE
5743132|49.26940|-123.1314|Granville Island Hotel|456|FALSE|FALSE|TRUE
5743132|49.28134|-123.0743|Hotel at the Waldorf|180|TRUE|FALSE|FALSE
5743132|49.32490|-123.1218|SureStay Hotel by Best Western North Vancouver Capilano|207|TRUE|FALSE|FALSE
5743132|49.32543|-123.1210|Econo Lodge Inn & Suites|192|TRUE|FALSE|FALSE
5743132|49.28124|-123.0443|Atrium Inn Vancouver|176|TRUE|FALSE|FALSE
5743132|49.24085|-123.0567|2400 Motel|199|TRUE|FALSE|FALSE
5743132|49.17028|-123.1406|Vancouver Airport Marriott|473|FALSE|FALSE|TRUE
5743132|49.17150|-123.1804|Fraser River Richmond Bed & Breakfast|579|FALSE|FALSE|TRU
