"city","lat","long","mi"
"Akron, OH",39.962225,-83.000699,124.262320241259
"Akron, OH",39.964786,-82.996644,124.262320241259
"Akron, OH",39.966065,-82.991585,124.262320241259
"Akron, OH",39.966818,-82.984929,124.262320241259
"Akron, OH",39.972869,-82.983194,124.262320241259
"Akron, OH",39.982614,-82.984511,124.262320241259
"Akron, OH",39.992388,-82.985165,124.262320241259
"Akron, OH",40.007016,-82.984936,124.262320241259
"Akron, OH",40.016927,-82.994751,124.262320241259
"Akron, OH",40.031054,-82.994626,124.262320241259
"Akron, OH",40.047924,-82.997376,124.262320241259
"Akron, OH",40.063381,-82.99701,124.262320241259
"Akron, OH",40.075395,-82.987942,124.262320241259
"Akron, OH",40.090712,-82.98694,124.262320241259
"Akron, OH",40.106302,-82.980255,124.262320241259
"Akron, OH",40.119961,-82.972874,124.262320241259
"Akron, OH",40.13829,-82.971069,124.262320241259
"Akron, OH",40.154645,-82.969594,124.262320241259
"Akron, OH",40.165764,-82.964242,124.262320241259
"Akron, OH",40.181678,-82.949283,124.262320241259
"Akron, OH",40.198919,-82.933992,124.262320241259
"Akron, OH",40.209489,-82.930364,124.262320241259
"Akron, OH",40.238444,-82.928234,124.262320241259
"Akron, OH",40.272689,-82.92659,124.262320241259
"Akron, OH",40.300391,-82.923109,124.262320241259
"Akron, OH",40.311208,-82.916254,124.262320241259
"Akron, OH",40.333404,-82.886228,124.262320241259
"Akron, OH",40.370389,-82.834159,124.262320241259
"Akron, OH",40.380064,-82.824763,124.262320241259
"Akron, OH",40.412988,-82.821298,124.262320241259
"Akron, OH",40.428255,-82.816803,124.262320241259
"Akron, OH",40.439287,-82.805689,124.262320241259
"Akron, OH",40.466856,-82.761798,124.262320241259
"Akron, OH",40.496388,-82.718071,124.262320241259
"Akron, OH",40.515185,-82.690513,124.262320241259
"Akron, OH",40.546903,-82.655336,124.262320241259
"Akron, OH",40.558873,-82.642582,124.262320241259
"Akron, OH",40.58101,-82.601283,124.262320241259
"Akron, OH",40.634616,-82.553799,124.262320241259
"Akron, OH",40.644702,-82.547733,124.262320241259
"Akron, OH",40.662289,-82.538271,124.262320241259
"Akron, OH",40.676972,-82.529518,124.262320241259
"Akron, OH",40.688249,-82.520831,124.262320241259
"Akron, OH",40.696891,-82.50766,124.262320241259
"Akron, OH",40.707355,-82.492274,124.262320241259
"Akron, OH",40.718325,-82.48253,124.262320241259
"Akron, OH",40.727597,-82.474765,124.262320241259
"Akron, OH",40.7353,-82.463686,124.262320241259
"Akron, OH",40.747464,-82.446101,124.262320241259
"Akron, OH",40.757995,-82.433261,124.262320241259
"Akron, OH",40.771648,-82.420485,124.262320241259
"Akron, OH",40.787099,-82.408552,124.262320241259
"Akron, OH",40.79312,-82.40228,124.262320241259
"Akron, OH",40.802292,-82.384045,124.262320241259
"Akron, OH",40.817763,-82.347798,124.262320241259
"Akron, OH",40.823777,-82.332331,124.262320241259
"Akron, OH",40.830827,-82.314138,124.262320241259
"Akron, OH",40.835994,-82.299241,124.262320241259
"Akron, OH",40.843253,-82.27827,124.262320241259
"Akron, OH",40.852038,-82.263342,124.262320241259
"Akron, OH",40.863655,-82.24836,124.262320241259
"Akron, OH",40.879863,-82.200907,124.262320241259
"Akron, OH",40.903453,-82.16444,124.262320241259
"Akron, OH",40.907435,-82.151472,124.262320241259
"Akron, OH",40.911308,-82.141266,124.262320241259
"Akron, OH",40.916031,-82.13381,124.262320241259
"Akron, OH",40.920706,-82.128799,124.262320241259
"Akron, OH",40.935136,-82.109622,124.262320241259
"Akron, OH",40.957796,-82.065185,124.262320241259
"Akron, OH",40.975634,-82.045715,124.262320241259
"Akron, OH",40.985857,-82.036312,124.262320241259
"Akron, OH",40.996676,-82.01087,124.262320241259
"Akron, OH",41.001425,-81.965242,124.262320241259
"Akron, OH",41.026482,-81.899418,124.262320241259
"Akron, OH",41.030231,-81.889795,124.262320241259
"Akron, OH",41.033295,-81.870627,124.262320241259
"Akron, OH",41.03197,-81.817189,124.262320241259
"Akron, OH",41.031373,-81.768644,124.262320241259
"Akron, OH",41.034876,-81.756911,124.262320241259
"Akron, OH",41.037455,-81.743318,124.262320241259
"Akron, OH",41.045956,-81.733255,124.262320241259
"Akron, OH",41.047011,-81.711049,124.262320241259
"Akron, OH",41.045966,-81.694765,124.262320241259
"Akron, OH",41.040532,-81.685162,124.262320241259
"Akron, OH",41.03982,-81.663561,124.262320241259
"Akron, OH",41.039376,-81.626876,124.262320241259
"Akron, OH",41.04054,-81.612927,124.262320241259
"Akron, OH",41.039195,-81.60179,124.262320241259
"Akron, OH",41.038691,-81.588148,124.262320241259
"Akron, OH",41.035599,-81.578324,124.262320241259
"Akron, OH",41.034795,-81.568059,124.262320241259
"Akron, OH",41.03409,-81.565773,124.262320241259
"Akron, OH",41.041744,-81.565116,124.262320241259
"Akron, OH",41.050945,-81.565466,124.262320241259
"Akron, OH",41.059458,-81.566747,124.262320241259
"Akron, OH",41.060004,-81.555434,124.262320241259
"Akron, OH",41.061714,-81.543119,124.262320241259
"Akron, OH",41.063435,-81.537897,124.262320241259
"Akron, OH",41.07349,-81.537572,124.262320241259
"Akron, OH",41.07961,-81.533725,124.262320241259
"Akron, OH",41.080791,-81.52791,124.262320241259
"Akron, OH",41.082397,-81.521122,124.262320241259
"Ann Arbor, MI",39.962225,-83.000699,190.922321970707
"Ann Arbor, MI",39.964786,-82.996644,190.922321970707
"Ann Arbor, MI",39.966065,-82.991585,190.922321970707
"Ann Arbor, MI",39.966818,-82.984929,190.922321970707
"Ann Arbor, MI",39.972869,-82.983194,190.922321970707
"Ann Arbor, MI",39.982614,-82.984511,190.922321970707
"Ann Arbor, MI",39.992388,-82.985165,190.922321970707
"Ann Arbor, MI",40.007016,-82.984936,190.922321970707
"Ann Arbor, MI",40.016927,-82.994751,190.922321970707
"Ann Arbor, MI",40.031054,-82.994626,190.922321970707
"Ann Arbor, MI",40.047924,-82.997376,190.922321970707
"Ann Arbor, MI",40.063381,-82.99701,190.922321970707
"Ann Arbor, MI",40.075395,-82.987942,190.922321970707
"Ann Arbor, MI",40.090712,-82.98694,190.922321970707
"Ann Arbor, MI",40.106302,-82.980255,190.922321970707
"Ann Arbor, MI",40.119961,-82.972874,190.922321970707
"Ann Arbor, MI",40.13829,-82.971069,190.922321970707
"Ann Arbor, MI",40.154645,-82.969594,190.922321970707
"Ann Arbor, MI",40.165764,-82.964242,190.922321970707
"Ann Arbor, MI",40.181678,-82.949283,190.922321970707
"Ann Arbor, MI",40.198919,-82.933992,190.922321970707
"Ann Arbor, MI",40.209489,-82.930364,190.922321970707
"Ann Arbor, MI",40.238444,-82.928234,190.922321970707
"Ann Arbor, MI",40.265923,-82.926419,190.922321970707
"Ann Arbor, MI",40.266824,-82.935587,190.922321970707
"Ann Arbor, MI",40.268541,-82.949348,190.922321970707
"Ann Arbor, MI",40.276025,-82.97467,190.922321970707
"Ann Arbor, MI",40.283468,-82.999825,190.922321970707
"Ann Arbor, MI",40.28823,-83.015295,190.922321970707
"Ann Arbor, MI",40.291848,-83.027093,190.922321970707
"Ann Arbor, MI",40.295561,-83.039184,190.922321970707
"Ann Arbor, MI",40.297727,-83.046732,190.922321970707
"Ann Arbor, MI",40.300702,-83.057645,190.922321970707
"Ann Arbor, MI",40.303052,-83.064083,190.922321970707
"Ann Arbor, MI",40.311133,-83.064611,190.922321970707
"Ann Arbor, MI",40.318319,-83.068848,190.922321970707
"Ann Arbor, MI",40.324568,-83.071375,190.922321970707
"Ann Arbor, MI",40.329636,-83.072758,190.922321970707
"Ann Arbor, MI",40.333611,-83.074079,190.922321970707
"Ann Arbor, MI",40.342893,-83.074066,190.922321970707
"Ann Arbor, MI",40.359068,-83.0738,190.922321970707
"Ann Arbor, MI",40.389217,-83.073775,190.922321970707
"Ann Arbor, MI",40.427235,-83.074003,190.922321970707
"Ann Arbor, MI",40.437064,-83.072676,190.922321970707
"Ann Arbor, MI",40.472421,-83.074484,190.922321970707
"Ann Arbor, MI",40.579074,-83.074897,190.922321970707
"Ann Arbor, MI",40.606073,-83.089897,190.922321970707
"Ann Arbor, MI",40.63973,-83.098164,190.922321970707
"Ann Arbor, MI",40.669586,-83.113991,190.922321970707
"Ann Arbor, MI",40.692266,-83.150933,190.922321970707
"Ann Arbor, MI",40.721367,-83.183482,190.922321970707
"Ann Arbor, MI",40.747181,-83.222446,190.922321970707
"Ann Arbor, MI",40.777506,-83.24272,190.922321970707
"Ann Arbor, MI",40.785753,-83.24372,190.922321970707
"Ann Arbor, MI",40.801643,-83.235682,190.922321970707
"Ann Arbor, MI",40.83146,-83.237812,190.922321970707
"Ann Arbor, MI",40.850022,-83.260218,190.922321970707
"Ann Arbor, MI",40.85828,-83.273962,190.922321970707
"Ann Arbor, MI",40.858383,-83.312487,190.922321970707
"Ann Arbor, MI",40.859745,-83.319718,190.922321970707
"Ann Arbor, MI",40.876138,-83.330787,190.922321970707
"Ann Arbor, MI",40.920411,-83.356269,190.922321970707
"Ann Arbor, MI",40.93507,-83.387049,190.922321970707
"Ann Arbor, MI",40.949901,-83.422265,190.922321970707
"Ann Arbor, MI",40.966431,-83.479468,190.922321970707
"Ann Arbor, MI",40.978843,-83.494395,190.922321970707
"Ann Arbor, MI",40.981737,-83.501017,190.922321970707
"Ann Arbor, MI",40.981999,-83.545382,190.922321970707
"Ann Arbor, MI",40.985074,-83.559527,190.922321970707
"Ann Arbor, MI",40.986021,-83.597085,190.922321970707
"Ann Arbor, MI",40.987004,-83.645719,190.922321970707
"Ann Arbor, MI",40.993253,-83.650817,190.922321970707
"Ann Arbor, MI",40.999115,-83.656361,190.922321970707
"Ann Arbor, MI",41.003671,-83.660111,190.922321970707
"Ann Arbor, MI",41.018142,-83.660587,190.922321970707
"Ann Arbor, MI",41.02318,-83.666974,190.922321970707
"Ann Arbor, MI",41.041677,-83.672731,190.922321970707
"Ann Arbor, MI",41.052232,-83.67156,190.922321970707
"Ann Arbor, MI",41.075251,-83.660314,190.922321970707
"Ann Arbor, MI",41.093044,-83.659719,190.922321970707
"Ann Arbor, MI",41.120188,-83.659345,190.922321970707
"Ann Arbor, MI",41.143077,-83.658692,190.922321970707
"Ann Arbor, MI",41.154398,-83.656772,190.922321970707
"Ann Arbor, MI",41.164997,-83.650335,190.922321970707
"Ann Arbor, MI",41.187695,-83.64944,190.922321970707
"Ann Arbor, MI",41.217925,-83.649913,190.922321970707
"Ann Arbor, MI",41.235589,-83.654126,190.922321970707
"Ann Arbor, MI",41.249651,-83.648454,190.922321970707
"Ann Arbor, MI",41.268648,-83.647063,190.922321970707
"Ann Arbor, MI",41.283883,-83.63811,190.922321970707
"Ann Arbor, MI",41.313301,-83.626302,190.922321970707
"Ann Arbor, MI",41.34159,-83.62471,190.922321970707
"Ann Arbor, MI",41.365174,-83.618537,190.922321970707
"Ann Arbor, MI",41.384238,-83.615868,190.922321970707
"Ann Arbor, MI",41.430288,-83.61593,190.922321970707
"Ann Arbor, MI",41.445735,-83.622007,190.922321970707
"Ann Arbor, MI",41.515074,-83.621798,190.922321970707
"Ann Arbor, MI",41.53241,-83.621896,190.922321970707
"Ann Arbor, MI",41.532677,-83.629512,190.922321970707
"Ann Arbor, MI",41.532779,-83.655283,190.922321970707
"Ann Arbor, MI",41.535142,-83.670111,190.922321970707
"Ann Arbor, MI",41.543548,-83.681339,190.922321970707
"Ann Arbor, MI",41.567942,-83.690601,190.922321970707
"Ann Arbor, MI",41.60652,-83.691127,190.922321970707
"Ann Arbor, MI",41.624296,-83.692409,190.922321970707
"Ann Arbor, MI",41.654188,-83.694802,190.922321970707
"Ann Arbor, MI",41.674726,-83.693785,190.922321970707
"Ann Arbor, MI",41.693831,-83.69549,190.922321970707
"Ann Arbor, MI",41.70348,-83.691474,190.922321970707
"Ann Arbor, MI",41.71417,-83.688137,190.922321970707
"Ann Arbor, MI",41.73188,-83.689354,190.922321970707
"Ann Arbor, MI",41.749762,-83.694121,190.922321970707
"Ann Arbor, MI",41.788837,-83.695117,190.922321970707
"Ann Arbor, MI",41.80322,-83.684212,190.922321970707
"Ann Arbor, MI",41.82155,-83.684215,190.922321970707
"Ann Arbor, MI",41.834826,-83.675569,190.922321970707
"Ann Arbor, MI",41.850121,-83.663559,190.922321970707
"Ann Arbor, MI",41.865331,-83.660944,190.922321970707
"Ann Arbor, MI",41.91414,-83.661889,190.922321970707
"Ann Arbor, MI",41.941016,-83.663179,190.922321970707
"Ann Arbor, MI",41.957402,-83.672268,190.922321970707
"Ann Arbor, MI",41.966979,-83.673473,190.922321970707
"Ann Arbor, MI",41.997061,-83.678562,190.922321970707
"Ann Arbor, MI",42.01492,-83.67826,190.922321970707
"Ann Arbor, MI",42.033798,-83.676137,190.922321970707
"Ann Arbor, MI",42.055018,-83.669907,190.922321970707
"Ann Arbor, MI",42.085249,-83.672357,190.922321970707
"Ann Arbor, MI",42.09908,-83.67523,190.922321970707
"Ann Arbor, MI",42.106586,-83.681986,190.922321970707
"Ann Arbor, MI",42.14328,-83.683378,190.922321970707
"Ann Arbor, MI",42.182632,-83.68433,190.922321970707
"Ann Arbor, MI",42.225129,-83.685238,190.922321970707
"Ann Arbor, MI",42.242566,-83.68344,190.922321970707
"Ann Arbor, MI",42.255817,-83.682498,190.922321970707
"Ann Arbor, MI",42.255089,-83.686105,190.922321970707
"Ann Arbor, MI",42.25624,-83.693286,190.922321970707
"Ann Arbor, MI",42.257302,-83.698464,190.922321970707
"Ann Arbor, MI",42.25863,-83.705933,190.922321970707
"Ann Arbor, MI",42.260232,-83.712529,190.922321970707
"Ann Arbor, MI",42.267383,-83.721629,190.922321970707
"Ann Arbor, MI",42.2724,-83.729102,190.922321970707
"Blacksburg, VA",39.962225,-83.000699,290.109963858319
"Blacksburg, VA",39.964786,-82.996644,290.109963858319
"Blacksburg, VA",39.966065,-82.991585,290.109963858319
"Blacksburg, VA",39.970528,-82.990385,290.109963858319
"Blacksburg, VA",39.970966,-82.985036,290.109963858319
"Blacksburg, VA",39.96181,-82.982722,290.109963858319
"Blacksburg, VA",39.954764,-82.979175,290.109963858319
"Blacksburg, VA",39.953298,-82.956307,290.109963858319
"Blacksburg, VA",39.950554,-82.944127,290.109963858319
"Blacksburg, VA",39.933155,-82.933099,290.109963858319
"Blacksburg, VA",39.92806,-82.925051,290.109963858319
"Blacksburg, VA",39.918707,-82.920498,290.109963858319
"Blacksburg, VA",39.908536,-82.916607,290.109963858319
"Blacksburg, VA",39.903169,-82.901438,290.109963858319
"Blacksburg, VA",39.895934,-82.892045,290.109963858319
"Blacksburg, VA",39.882957,-82.873277,290.109963858319
"Blacksburg, VA",39.863202,-82.840833,290.109963858319
"Blacksburg, VA",39.853906,-82.813922,290.109963858319
"Blacksburg, VA",39.847444,-82.796723,290.109963858319
"Blacksburg, VA",39.844358,-82.78626,290.109963858319
"Blacksburg, VA",39.835384,-82.74871,290.109963858319
"Blacksburg, VA",39.828139,-82.722543,290.109963858319
"Blacksburg, VA",39.806712,-82.712394,290.109963858319
"Blacksburg, VA",39.799819,-82.707913,290.109963858319
"Blacksburg, VA",39.78959,-82.694818,290.109963858319
"Blacksburg, VA",39.774795,-82.691292,290.109963858319
"Blacksburg, VA",39.758194,-82.680674,290.109963858319
"Blacksburg, VA",39.737072,-82.678838,290.109963858319
"Blacksburg, VA",39.700444,-82.667989,290.109963858319
"Blacksburg, VA",39.675642,-82.643338,290.109963858319
"Blacksburg, VA",39.667483,-82.580175,290.109963858319
"Blacksburg, VA",39.657731,-82.56008,290.109963858319
"Blacksburg, VA",39.647325,-82.556325,290.109963858319
"Blacksburg, VA",39.61808,-82.550533,290.109963858319
"Blacksburg, VA",39.59764,-82.546663,290.109963858319
"Blacksburg, VA",39.589703,-82.541369,290.109963858319
"Blacksburg, VA",39.584709,-82.527576,290.109963858319
"Blacksburg, VA",39.578496,-82.522536,290.109963858319
"Blacksburg, VA",39.570646,-82.517597,290.109963858319
"Blacksburg, VA",39.56173,-82.505652,290.109963858319
"Blacksburg, VA",39.559451,-82.497805,290.109963858319
"Blacksburg, VA",39.555525,-82.478481,290.109963858319
"Blacksburg, VA",39.547606,-82.461979,290.109963858319
"Blacksburg, VA",39.543449,-82.447025,290.109963858319
"Blacksburg, VA",39.535639,-82.436676,290.109963858319
"Blacksburg, VA",39.533811,-82.426386,290.109963858319
"Blacksburg, VA",39.535149,-82.408216,290.109963858319
"Blacksburg, VA",39.528084,-82.387291,290.109963858319
"Blacksburg, VA",39.513272,-82.363657,290.109963858319
"Blacksburg, VA",39.505027,-82.356193,290.109963858319
"Blacksburg, VA",39.495562,-82.336001,290.109963858319
"Blacksburg, VA",39.486108,-82.320642,290.109963858319
"Blacksburg, VA",39.477125,-82.308825,290.109963858319
"Blacksburg, VA",39.469415,-82.263747,290.109963858319
"Blacksburg, VA",39.472388,-82.244874,290.109963858319
"Blacksburg, VA",39.465762,-82.223561,290.109963858319
"Blacksburg, VA",39.438565,-82.20225,290.109963858319
"Blacksburg, VA",39.418216,-82.190272,290.109963858319
"Blacksburg, VA",39.407598,-82.182264,290.109963858319
"Blacksburg, VA",39.404823,-82.172065,290.109963858319
"Blacksburg, VA",39.394307,-82.162282,290.109963858319
"Blacksburg, VA",39.390071,-82.150129,290.109963858319
"Blacksburg, VA",39.386622,-82.140777,290.109963858319
"Blacksburg, VA",39.377605,-82.131232,290.109963858319
"Blacksburg, VA",39.367855,-82.119907,290.109963858319
"Blacksburg, VA",39.349749,-82.085389,290.109963858319
"Blacksburg, VA",39.344311,-82.081471,290.109963858319
"Blacksburg, VA",39.331993,-82.082882,290.109963858319
"Blacksburg, VA",39.322576,-82.089428,290.109963858319
"Blacksburg, VA",39.315428,-82.095643,290.109963858319
"Blacksburg, VA",39.312439,-82.101996,290.109963858319
"Blacksburg, VA",39.307925,-82.107104,290.109963858319
"Blacksburg, VA",39.300654,-82.102849,290.109963858319
"Blacksburg, VA",39.29336,-82.103664,290.109963858319
"Blacksburg, VA",39.271867,-82.089563,290.109963858319
"Blacksburg, VA",39.249059,-82.07934,290.109963858319
"Blacksburg, VA",39.227062,-82.066698,290.109963858319
"Blacksburg, VA",39.208596,-82.057488,290.109963858319
"Blacksburg, VA",39.194867,-82.054492,290.109963858319
"Blacksburg, VA",39.172341,-82.042664,290.109963858319
"Blacksburg, VA",39.143489,-82.023319,290.109963858319
"Blacksburg, VA",39.119184,-82.016944,290.109963858319
"Blacksburg, VA",39.091826,-82.014636,290.109963858319
"Blacksburg, VA",39.060483,-82.017851,290.109963858319
"Blacksburg, VA",39.056235,-82.016412,290.109963858319
"Blacksburg, VA",39.059522,-81.993125,290.109963858319
"Blacksburg, VA",39.045281,-81.958644,290.109963858319
"Blacksburg, VA",39.030048,-81.941882,290.109963858319
"Blacksburg, VA",39.012703,-81.91154,290.109963858319
"Blacksburg, VA",38.999597,-81.884255,290.109963858319
"Blacksburg, VA",38.98759,-81.86678,290.109963858319
"Blacksburg, VA",38.970482,-81.852549,290.109963858319
"Blacksburg, VA",38.964785,-81.825434,290.109963858319
"Blacksburg, VA",38.953978,-81.805162,290.109963858319
"Blacksburg, VA",38.933751,-81.782563,290.109963858319
"Blacksburg, VA",38.939506,-81.751897,290.109963858319
"Blacksburg, VA",38.93765,-81.75461,290.109963858319
"Blacksburg, VA",38.937496,-81.748866,290.109963858319
"Blacksburg, VA",38.939104,-81.740102,290.109963858319
"Blacksburg, VA",38.925675,-81.722088,290.109963858319
"Blacksburg, VA",38.918034,-81.725793,290.109963858319
"Blacksburg, VA",38.891301,-81.737235,290.109963858319
"Blacksburg, VA",38.873759,-81.735621,290.109963858319
"Blacksburg, VA",38.859309,-81.735348,290.109963858319
"Blacksburg, VA",38.844048,-81.724811,290.109963858319
"Blacksburg, VA",38.823022,-81.72729,290.109963858319
"Blacksburg, VA",38.801618,-81.729205,290.109963858319
"Blacksburg, VA",38.783115,-81.723795,290.109963858319
"Blacksburg, VA",38.768754,-81.718815,290.109963858319
"Blacksburg, VA",38.761545,-81.70373,290.109963858319
"Blacksburg, VA",38.752581,-81.68439,290.109963858319
"Blacksburg, VA",38.731187,-81.660534,290.109963858319
"Blacksburg, VA",38.700824,-81.641108,290.109963858319
"Blacksburg, VA",38.680396,-81.640825,290.109963858319
"Blacksburg, VA",38.656308,-81.652957,290.109963858319
"Blacksburg, VA",38.615991,-81.640706,290.109963858319
"Blacksburg, VA",38.590142,-81.641592,290.109963858319
"Blacksburg, VA",38.575066,-81.641049,290.109963858319
"Blacksburg, VA",38.55487,-81.633646,290.109963858319
"Blacksburg, VA",38.531819,-81.645282,290.109963858319
"Blacksburg, VA",38.503619,-81.644587,290.109963858319
"Blacksburg, VA",38.4853,-81.645922,290.109963858319
"Blacksburg, VA",38.469531,-81.644832,290.109963858319
"Blacksburg, VA",38.449886,-81.633673,290.109963858319
"Blacksburg, VA",38.43276,-81.625798,290.109963858319
"Blacksburg, VA",38.420218,-81.629407,290.109963858319
"Blacksburg, VA",38.411909,-81.628687,290.109963858319
"Blacksburg, VA",38.399591,-81.61725,290.109963858319
"Blacksburg, VA",38.384821,-81.616199,290.109963858319
"Blacksburg, VA",38.376427,-81.606721,290.109963858319
"Blacksburg, VA",38.366304,-81.61211,290.109963858319
"Blacksburg, VA",38.36007,-81.631192,290.109963858319
"Blacksburg, VA",38.353796,-81.630374,290.109963858319
"Blacksburg, VA",38.343965,-81.613574,290.109963858319
"Blacksburg, VA",38.335257,-81.597833,290.109963858319
"Blacksburg, VA",38.328781,-81.579272,290.109963858319
"Blacksburg, VA",38.317439,-81.560791,290.109963858319
"Blacksburg, VA",38.315426,-81.553189,290.109963858319
"Blacksburg, VA",38.31236,-81.553795,290.109963858319
"Blacksburg, VA",38.306838,-81.566638,290.109963858319
"Blacksburg, VA",38.295906,-81.565103,290.109963858319
"Blacksburg, VA",38.261887,-81.573849,290.109963858319
"Blacksburg, VA",38.247693,-81.571426,290.109963858319
"Blacksburg, VA",38.23598,-81.556932,290.109963858319
"Blacksburg, VA",38.221016,-81.536269,290.109963858319
"Blacksburg, VA",38.208472,-81.521381,290.109963858319
"Blacksburg, VA",38.193046,-81.500597,290.109963858319
"Blacksburg, VA",38.19554,-81.480661,290.109963858319
"Blacksburg, VA",38.188479,-81.477134,290.109963858319
"Blacksburg, VA",38.184757,-81.467189,290.109963858319
"Blacksburg, VA",38.17529,-81.459668,290.109963858319
"Blacksburg, VA",38.174181,-81.448057,290.109963858319
"Blacksburg, VA",38.166927,-81.447168,290.109963858319
"Blacksburg, VA",38.158632,-81.445911,290.109963858319
"Blacksburg, VA",38.144613,-81.449012,290.109963858319
"Blacksburg, VA",38.137376,-81.448044,290.109963858319
"Blacksburg, VA",38.132442,-81.434056,290.109963858319
"Blacksburg, VA",38.135088,-81.411097,290.109963858319
"Blacksburg, VA",38.131593,-81.396326,290.109963858319
"Blacksburg, VA",38.127084,-81.388453,290.109963858319
"Blacksburg, VA",38.106975,-81.387943,290.109963858319
"Blacksburg, VA",38.100089,-81.385076,290.109963858319
"Blacksburg, VA",38.089669,-81.388074,290.109963858319
"Blacksburg, VA",38.078932,-81.381718,290.109963858319
"Blacksburg, VA",38.067708,-81.379736,290.109963858319
"Blacksburg, VA",38.06073,-81.374616,290.109963858319
"Blacksburg, VA",38.049934,-81.372763,290.109963858319
"Blacksburg, VA",38.038743,-81.362978,290.109963858319
"Blacksburg, VA",38.026027,-81.354694,290.109963858319
"Blacksburg, VA",38.019997,-81.354292,290.109963858319
"Blacksburg, VA",38.012366,-81.351639,290.109963858319
"Blacksburg, VA",38.004495,-81.351151,290.109963858319
"Blacksburg, VA",37.998406,-81.340508,290.109963858319
"Blacksburg, VA",37.989191,-81.330892,290.109963858319
"Blacksburg, VA",37.991026,-81.323972,290.109963858319
"Blacksburg, VA",37.987768,-81.309386,290.109963858319
"Blacksburg, VA",37.983303,-81.301917,290.109963858319
"Blacksburg, VA",37.977285,-81.295312,290.109963858319
"Blacksburg, VA",37.97321,-81.284967,290.109963858319
"Blacksburg, VA",37.962415,-81.265627,290.109963858319
"Blacksburg, VA",37.93991,-81.259706,290.109963858319
"Blacksburg, VA",37.921618,-81.269787,290.109963858319
"Blacksburg, VA",37.910389,-81.267667,290.109963858319
"Blacksburg, VA",37.894015,-81.266994,290.109963858319
"Blacksburg, VA",37.870787,-81.261762,290.109963858319
"Blacksburg, VA",37.854113,-81.253142,290.109963858319
"Blacksburg, VA",37.846367,-81.24363,290.109963858319
"Blacksburg, VA",37.839165,-81.226548,290.109963858319
"Blacksburg, VA",37.836889,-81.217829,290.109963858319
"Blacksburg, VA",37.834252,-81.214819,290.109963858319
"Blacksburg, VA",37.830341,-81.213346,290.109963858319
"Blacksburg, VA",37.819989,-81.215054,290.109963858319
"Blacksburg, VA",37.802979,-81.212073,290.109963858319
"Blacksburg, VA",37.788722,-81.220293,290.109963858319
"Blacksburg, VA",37.770411,-81.219557,290.109963858319
"Blacksburg, VA",37.757905,-81.212684,290.109963858319
"Blacksburg, VA",37.74987,-81.206987,290.109963858319
"Blacksburg, VA",37.739193,-81.208292,290.109963858319
"Blacksburg, VA",37.732401,-81.203068,290.109963858319
"Blacksburg, VA",37.725858,-81.188848,290.109963858319
"Blacksburg, VA",37.721136,-81.177636,290.109963858319
"Blacksburg, VA",37.714844,-81.152007,290.109963858319
"Blacksburg, VA",37.702509,-81.148298,290.109963858319
"Blacksburg, VA",37.691206,-81.130564,290.109963858319
"Blacksburg, VA",37.670258,-81.114632,290.109963858319
"Blacksburg, VA",37.657588,-81.113192,290.109963858319
"Blacksburg, VA",37.637481,-81.111588,290.109963858319
"Blacksburg, VA",37.61531,-81.12004,290.109963858319
"Blacksburg, VA",37.594631,-81.127401,290.109963858319
"Blacksburg, VA",37.579638,-81.117288,290.109963858319
"Blacksburg, VA",37.551278,-81.114179,290.109963858319
"Blacksburg, VA",37.529782,-81.110098,290.109963858319
"Blacksburg, VA",37.516555,-81.115808,290.109963858319
"Blacksburg, VA",37.505953,-81.114694,290.109963858319
"Blacksburg, VA",37.49432,-81.099895,290.109963858319
"Blacksburg, VA",37.489435,-81.085276,290.109963858319
"Blacksburg, VA",37.478072,-81.072437,290.109963858319
"Blacksburg, VA",37.463733,-81.066985,290.109963858319
"Blacksburg, VA",37.45703,-81.064717,290.109963858319
"Blacksburg, VA",37.437994,-81.064933,290.109963858319
"Blacksburg, VA",37.416606,-81.065755,290.109963858319
"Blacksburg, VA",37.409829,-81.062559,290.109963858319
"Blacksburg, VA",37.400428,-81.063882,290.109963858319
"Blacksburg, VA",37.392352,-81.059559,290.109963858319
"Blacksburg, VA",37.383177,-81.04854,290.109963858319
"Blacksburg, VA",37.377247,-81.043365,290.109963858319
"Blacksburg, VA",37.370093,-81.045535,290.109963858319
"Blacksburg, VA",37.363789,-81.050069,290.109963858319
"Blacksburg, VA",37.36442,-81.036733,290.109963858319
"Blacksburg, VA",37.361746,-81.029694,290.109963858319
"Blacksburg, VA",37.350072,-81.014536,290.109963858319
"Blacksburg, VA",37.3428,-81.013316,290.109963858319
"Blacksburg, VA",37.3411,-81.002987,290.109963858319
"Blacksburg, VA",37.343501,-80.983718,290.109963858319
"Blacksburg, VA",37.339435,-80.972493,290.109963858319
"Blacksburg, VA",37.344493,-80.951289,290.109963858319
"Blacksburg, VA",37.345207,-80.939926,290.109963858319
"Blacksburg, VA",37.344452,-80.935301,290.109963858319
"Blacksburg, VA",37.351025,-80.91187,290.109963858319
"Blacksburg, VA",37.358401,-80.888778,290.109963858319
"Blacksburg, VA",37.365038,-80.869955,290.109963858319
"Blacksburg, VA",37.370865,-80.866456,290.109963858319
"Blacksburg, VA",37.37321,-80.857592,290.109963858319
"Blacksburg, VA",37.373891,-80.851577,290.109963858319
"Blacksburg, VA",37.382023,-80.845769,290.109963858319
