id|lat|long|name|price|pfilt|tfilt|lfilt
5714844|33.54038|-112.1862|Motel 6 Glendale, AZ|156|TRUE|TRUE|FALSE
5714844|33.53610|-112.2590|Aloft Glendale at Westgate|459|FALSE|TRUE|FALSE
5714844|33.54044|-112.2594|TownePlace Suites by Marriott Phoenix Glendale Sports & Entertainment District|523|FALSE|TRUE|TRUE
5714844|33.54089|-112.2608|Holiday Inn Express & Suites Phoenix - Glendale Sports Dist, An IHG Hotel|440|FALSE|TRUE|FALSE
5714844|33.54080|-112.2610|Staybridge Suites Phoenix Glendale Sports Dist, An IHG Hotel|478|FALSE|TRUE|TRUE
5714844|33.55538|-112.1129|Super 8 by Wyndham Phoenix Metro North|139|TRUE|FALSE|FALSE
5714844|33.53088|-112.2655|Tru by Hilton Phoenix Glendale Westgate|661|FALSE|TRUE|TRUE
5714844|33.53133|-112.2676|Hampton Inn & Suites Phoenix Glendale-Westgate|501|FALSE|TRUE|TRUE
5714844|33.58016|-112.1182|Premier Inns Metro|175|TRUE|FALSE|FALSE
5714844|33.56780|-112.1041|Hometowne Studios by Red Roof Phoenix - Dunlap Ave.|185|TRUE|FALSE|FALSE
5714844|33.46514|-112.1727|Motel 6 Phoenix West|200|TRUE|FALSE|FALSE
5714844|33.59136|-112.2511|Days Hotel by Wyndham Peoria Glendale Area|339|FALSE|TRUE|FALSE
5714844|33.46391|-112.2400|Premier Inns Tolleson|195|TRUE|FALSE|FALSE
5714844|33.46473|-112.2509|Fairfield Inn & Suites By Marriott Phoenix West/Tolleson|293|FALSE|TRUE|FALSE
5714844|33.46590|-112.2660|Courtyard by Marriott Phoenix West/Avondale|324|FALSE|TRUE|FALSE
5714844|33.60586|-112.3012|Quality Inn and Suites Phoenix NW - Sun City|207|TRUE|FALSE|FALSE
5714844|33.45150|-112.0738|The Westin Phoenix Downtown|494|FALSE|FALSE|TRUE
5714844|33.45251|-112.0700|Sheraton Phoenix Downtown|606|FALSE|FALSE|TRUE
5714844|33.45616|-112.0645|Cozy 2 bd and 1bath condo in a convenient location - Unit 1|675|FALSE|FALSE|TRUE
5714844|33.44722|-112.0732|Kimpton Hotel Palomar Phoenix Cityscape, An Ihg Hotel|577|FALSE|FALSE|TRUE
5714844|33.50958|-112.0208|AC Hotel Phoenix Biltmore|495|FALSE|FALSE|TRUE
5714844|33.45124|-112.0154|SureStay Hotel by Best Western Phoenix Airport|178|TRUE|FALSE|FALSE
5714844|33.50437|-111.9690|Royal Palms Resort and Spa|978|FALSE|FALSE|TRUE
5714844|33.40810|-111.9784|Greentree Inn & Suites Phoenix Sky Harbor|204|TRUE|FALSE|FALSE
5714844|33.34822|-111.9758|Four Points by Sheraton Phoenix South Mountain|201|TRUE|FALSE|FALSE
