id|name|city|price|lat|long|p|t|l|fresh
5697650|Hotel AKA Back Bay|Boston, MA| 261|42.34912| -71.07254|FALSE|TRUE|FALSE|TRUE
5697650|Mandarin Oriental Boston|Boston, MA| 809|42.34869| -71.08160|FALSE|TRUE|TRUE|TRUE
5697650|Comfort Inn Woburn - Boston|Boston, MA| 103|42.47895| -71.11530|TRUE|FALSE|FALSE|TRUE
5697650|The Farrington Inn|Boston, MA|  80|42.35426| -71.13089|TRUE|FALSE|FALSE|TRUE
5697650|Four Points by Sheraton Boston Newton|Boston, MA| 103|42.35677| -71.18701|TRUE|FALSE|FALSE|TRUE
5697650|Extended Stay America Suites Boston Waltham 32 4th Ave|Boston, MA| 106|42.39379| -71.25915|TRUE|FALSE|FALSE|TRUE
5697650|Fairfield Inn by Marriott Boston Dedham|Boston, MA| 103|42.22704| -71.17809|TRUE|FALSE|FALSE|TRUE
5697650|Boston Marriott Copley Place|Boston, MA| 233|42.34675| -71.07895|FALSE|TRUE|FALSE|TRUE
5697650|DoubleTree by Hilton Hotel Boston Bayside|Boston, MA| 101|42.32028| -71.04789|TRUE|FALSE|FALSE|TRUE
5697650|Four Points by Sheraton Boston Logan Airport Revere|Boston, MA| 106|42.42940| -71.01504|TRUE|FALSE|FALSE|TRUE
5697650|The Langham, Boston|Boston, MA| 519|42.35648| -71.05450|FALSE|FALSE|TRUE|TRUE
5697650|Hyatt Regency Boston/Cambridge|Boston, MA| 167|42.35391| -71.10550|FALSE|TRUE|FALSE|TRUE
5697650|Fifteen Beacon|Boston, MA| 576|42.35832| -71.06193|FALSE|FALSE|TRUE|TRUE
5697650|Boston Harbor Hotel|Boston, MA| 686|42.35666| -71.05032|FALSE|FALSE|TRUE|TRUE
5697650|Four Seasons Hotel One Dalton Street, Boston|Boston, MA| 786|42.34571| -71.08394|FALSE|TRUE|TRUE|TRUE
5697650|Hilton Garden Inn Boston/Waltham|Boston, MA| 103|42.39638| -71.25588|TRUE|FALSE|FALSE|TRUE
5697650|The Ritz-Carlton, Boston|Boston, MA| 809|42.35317| -71.06369|FALSE|FALSE|TRUE|TRUE
5697650|Sheraton Boston, a Marriott Hotel|Boston, MA| 243|42.34651| -71.08392|FALSE|TRUE|FALSE|TRUE
5697650|Encore Boston Harbor|Boston, MA| 508|42.39553| -71.06933|FALSE|FALSE|TRUE|TRUE
5697650|The Verb Hotel|Boston, MA| 636|42.34534| -71.09678|FALSE|TRUE|TRUE|TRUE
5697650|The Newbury Boston|Boston, MA| 597|42.35293| -71.07149|FALSE|FALSE|TRUE|TRUE
5697650|The Revolution Hotel|Boston, MA| 162|42.34606| -71.07084|FALSE|TRUE|FALSE|TRUE
5697650|Arcadian Hotel Brookline |Boston, MA| 172|42.34381| -71.11672|FALSE|TRUE|FALSE|TRUE
5697650|The Whitney Hotel|Boston, MA| 418|42.36064| -71.07107|FALSE|FALSE|TRUE|TRUE
5697650|Hampton Inn Boston/Braintree|Boston, MA| 101|42.22116| -71.03847|TRUE|FALSE|FALSE|TRUE
5697650|Best Western Plus New Englander|Boston, MA| 105|42.48082| -71.11883|TRUE|FALSE|FALSE|TRUE
5697650|Copley Square Hotel|Boston, MA| 154|42.34835| -71.07873|FALSE|TRUE|FALSE|TRUE
5697650|Best Western Plus Waltham Boston|Boston, MA| 105|42.39768| -71.25780|TRUE|FALSE|FALSE|TRUE
5735777|21c Museum Hotel Lexington|Lexington, KY| 183|38.04715| -84.49761|FALSE|TRUE|TRUE|TRUE
5735777|Lexington Marriott City Center|Lexington, KY| 186|38.04636| -84.49804|FALSE|TRUE|TRUE|TRUE
5735777|Embassy Suites by Hilton Lexington Green|Lexington, KY| 186|37.99566| -84.52500|FALSE|FALSE|TRUE|TRUE
5735777|Comfort Inn Lexington Southeast|Lexington, KY|  88|37.96313| -84.38569|TRUE|FALSE|FALSE|TRUE
5735777|Origin Lexington a Wyndham Hotel|Lexington, KY| 165|37.97629| -84.52592|FALSE|FALSE|TRUE|TRUE
5735777|The Sire Hotel Lexington, Tapestry Collection by Hilton|Lexington, KY| 172|38.04858| -84.49508|FALSE|TRUE|TRUE|TRUE
5735777|Extended Stay America Suites Lexington Nicholasville Road|Lexington, KY|  91|37.99367| -84.52255|TRUE|FALSE|FALSE|TRUE
5735777|Home2 Suites by Hilton Lexington University / Medical Center|Lexington, KY|  90|38.00410| -84.51603|TRUE|FALSE|FALSE|TRUE
5735777|Courtyard by Marriott Lexington North|Lexington, KY| 131|38.07578| -84.49074|FALSE|TRUE|FALSE|TRUE
5735777|La Quinta Inn by Wyndham Lexington|Lexington, KY|  87|38.10028| -84.48204|TRUE|FALSE|FALSE|TRUE
5735777|GuestHouse Lexington|Lexington, KY|  87|38.04296| -84.42383|TRUE|FALSE|FALSE|TRUE
5735777|Microtel Inn by Wyndham Lexington|Lexington, KY|  69|38.04227| -84.42691|TRUE|FALSE|FALSE|TRUE
5735777|Quality Inn Lexington East/Hamburg Area|Lexington, KY|  76|38.04410| -84.42134|TRUE|FALSE|FALSE|TRUE
5735777|The Campbell House Lexington, Curio Collection by Hilton|Lexington, KY| 156|38.03482| -84.52506|FALSE|TRUE|TRUE|TRUE
5735777|Candlewood Suites Lexington Medical District, an IHG Hotel|Lexington, KY| 116|38.03306| -84.52169|FALSE|TRUE|FALSE|TRUE
5735777|Elwood Hotel & Suites|Lexington, KY| 126|38.03500| -84.52312|FALSE|TRUE|FALSE|TRUE
5735777|Hyatt Regency Lexington|Lexington, KY| 211|38.04845| -84.50154|FALSE|TRUE|TRUE|TRUE
5735777|Lexington Griffin Gate Marriott Golf Resort & Spa|Lexington, KY| 171|38.09317| -84.48504|FALSE|FALSE|TRUE|TRUE
5735777|Embassy Suites by Hilton Lexington/UK Coldstream|Lexington, KY| 195|38.09506| -84.48893|FALSE|FALSE|TRUE|TRUE
5735777|Staybridge Suites Lexington S Medical Ctr Area, an IHG Hotel|Lexington, KY| 149|38.06673| -84.52880|FALSE|TRUE|FALSE|TRUE
5735777|Super 8 by Wyndham Lexington/Hamburg Area|Lexington, KY|  81|38.04218| -84.42149|TRUE|FALSE|FALSE|TRUE
5735777|Red Roof Inn Lexington - Hamburg|Lexington, KY|  72|38.04416| -84.42344|TRUE|FALSE|FALSE|TRUE
5735777|Hilton Lexington/Downtown|Lexington, KY| 216|38.04842| -84.50009|FALSE|TRUE|TRUE|TRUE
5735777|Sleep Inn Lexington|Lexington, KY|  85|38.01913| -84.41471|TRUE|FALSE|FALSE|TRUE
5735811|SpringHill Suites Waco Woodway|Waco, TX| 158|31.50399| -97.20075|FALSE|FALSE|TRUE|TRUE
5735811|Home2 Suites by Hilton Waco|Waco, TX| 122|31.52749| -97.13434|FALSE|TRUE|FALSE|TRUE
5735811|Studio 6 Waco, TX - Downtown - Baylor|Waco, TX|  75|31.53810| -97.12757|TRUE|TRUE|FALSE|TRUE
5735811|Comfort Suites Waco Near University Area|Waco, TX| 113|31.52302| -97.13228|FALSE|TRUE|FALSE|TRUE
5735811|Residence Inn by Marriott Waco South|Waco, TX| 195|31.50119| -97.15756|FALSE|FALSE|TRUE|TRUE
5735811|Element Waco|Waco, TX| 148|31.52295| -97.13114|FALSE|TRUE|TRUE|TRUE
5735811|Best Western Plus Woodway Waco South Inn & Suites|Waco, TX|  92|31.50844| -97.19470|TRUE|FALSE|FALSE|TRUE
5735811|Hilton Waco|Waco, TX| 151|31.55959| -97.12826|FALSE|TRUE|TRUE|TRUE
5735811|Knights Inn Franklin Ave Waco|Waco, TX|  86|31.52858| -97.16264|TRUE|FALSE|FALSE|TRUE
5735811|Extended Stay America Suites Waco Woodway|Waco, TX|  82|31.54933| -97.14667|TRUE|TRUE|FALSE|TRUE
5735811|Quality Inn & Suites|Waco, TX|  93|31.50935| -97.14411|TRUE|FALSE|FALSE|TRUE
5735811|Courtyard by Marriott Waco|Waco, TX| 168|31.56069| -97.13021|FALSE|TRUE|TRUE|TRUE
5735811|Americas Best Value Inn Waco|Waco, TX|  92|31.52699| -97.16542|TRUE|FALSE|FALSE|TRUE
5735811|TownePlace Suites by Marriott Waco South|Waco, TX| 168|31.49368| -97.16109|FALSE|FALSE|TRUE|TRUE
5735811|Hotel Indigo WACO - BAYLOR, an IHG Hotel|Waco, TX| 146|31.55547| -97.12509|FALSE|TRUE|TRUE|TRUE
5735811|Days Inn by Wyndham Waco University Area|Waco, TX|  81|31.51939| -97.13451|TRUE|FALSE|FALSE|TRUE
5735811|OYO Hotel Waco University Area/ I-35|Waco, TX|  71|31.56152| -97.11770|TRUE|TRUE|FALSE|TRUE
5735811|Sleep Inn & Suites Hewitt - South Waco|Waco, TX|  92|31.45915| -97.17309|TRUE|FALSE|FALSE|TRUE
5735811|Days Inn by Wyndham Waco|Waco, TX|  90|31.59837| -97.11001|TRUE|FALSE|FALSE|TRUE
5735811|Residence Inn Waco|Waco, TX| 169|31.50136| -97.15763|FALSE|FALSE|TRUE|TRUE
5735811|Aloft Waco Baylor, a Marriott Hotel|Waco, TX| 168|31.54554| -97.12912|FALSE|TRUE|TRUE|TRUE
5735811|Staybridge Suites Waco South Woodway, an IHG hotel|Waco, TX| 142|31.50353| -97.19909|FALSE|FALSE|TRUE|TRUE
5735812|Candlewood Suites Columbia East, an IHG Hotel|Columbia, MO| 128|38.96531| -92.28666|FALSE|FALSE|TRUE|TRUE
5735812|Drury Plaza Hotel Columbia East|Columbia, MO| 133|38.96065| -92.28959|FALSE|FALSE|TRUE|TRUE
5735812|Staybridge Suites Columbia, an IHG Hotel|Columbia, MO| 138|38.95885| -92.29115|FALSE|TRUE|TRUE|TRUE
5735812|Residence Inn by Marriott Columbia|Columbia, MO| 121|38.96227| -92.28418|TRUE|FALSE|FALSE|TRUE
5735812|Courtyard by Marriott Columbia Missouri|Columbia, MO| 134|38.91432| -92.29258|FALSE|TRUE|TRUE|TRUE
5735812|SpringHill Suites by Marriott Columbia|Columbia, MO| 155|38.96508| -92.28535|FALSE|FALSE|TRUE|TRUE
5735812|TownePlace Suites by Marriott Columbia|Columbia, MO| 168|38.90058| -92.28693|FALSE|FALSE|TRUE|TRUE
5735812|Comfort Suites Columbia - University Area|Columbia, MO|  85|38.96602| -92.35411|TRUE|TRUE|FALSE|TRUE
5735812|voco The Tiger Hotel, an IHG Hotel|Columbia, MO| 208|38.95087| -92.32880|FALSE|TRUE|TRUE|TRUE
5735812|Hampton Inn Columbia|Columbia, MO| 105|38.96294| -92.28750|TRUE|FALSE|FALSE|TRUE
5735812|Extended Stay America Suites Columbia Stadium Blvd|Columbia, MO|  86|38.93925| -92.35196|TRUE|TRUE|FALSE|TRUE
5735812|La Quinta Inn & Suites by Wyndham Columbia|Columbia, MO|  76|38.96803| -92.37609|TRUE|FALSE|FALSE|TRUE
5735812|Holiday Inn Executive Center-Columbia Mall, an IHG Hotel|Columbia, MO| 133|38.96700| -92.37362|FALSE|FALSE|TRUE|TRUE
5735812|Wingate by Wyndham - Columbia|Columbia, MO| 128|38.95827| -92.29132|FALSE|TRUE|TRUE|TRUE
5735812|Country Inn & Suites by Radisson, Columbia, MO|Columbia, MO| 111|38.95968| -92.28967|TRUE|TRUE|FALSE|TRUE
5735812|Super 8 by Wyndham Columbia East|Columbia, MO|  78|38.96089| -92.25079|TRUE|FALSE|FALSE|TRUE
5735812|Hilton Garden Inn Columbia|Columbia, MO| 124|38.97470| -92.28922|TRUE|FALSE|FALSE|TRUE
5735812|Ramada by Wyndham Columbia|Columbia, MO|  72|38.96032| -92.29371|TRUE|TRUE|FALSE|TRUE
5735812|Stoney Creek Hotel Columbia|Columbia, MO| 129|38.92172| -92.33819|FALSE|TRUE|TRUE|TRUE
5735812|Red Roof Inn Columbia, MO|Columbia, MO|  90|38.97044| -92.33521|TRUE|TRUE|FALSE|TRUE
5735815|Best Western Manhattan Inn|Manhattan, KS|  91|39.18655| -96.54925|TRUE|FALSE|TRUE|TRUE
5735815|Holiday Inn Manhattan at the Campus, an IHG Hotel|Manhattan, KS| 141|39.18551| -96.58258|TRUE|TRUE|TRUE|TRUE
5735815|Courtyard by Marriott Manhattan Aggieville|Manhattan, KS| 108|39.18634| -96.57501|TRUE|TRUE|TRUE|TRUE
5735815|Comfort Suites Manhattan|Manhattan, KS| 124|39.19068| -96.55642|TRUE|TRUE|TRUE|TRUE
5735815|Four Points by Sheraton Manhattan|Manhattan, KS| 114|39.17028| -96.59746|TRUE|TRUE|TRUE|TRUE
5735815|The Bluemont Hotel|Manhattan, KS| 193|39.18713| -96.57578|FALSE|TRUE|TRUE|TRUE
5735815|Candlewood Suites Manhattan, an IHG Hotel|Manhattan, KS| 135|39.17538| -96.55936|TRUE|TRUE|TRUE|TRUE
5735815|Parkwood Inn & Suites|Manhattan, KS| 127|39.17513| -96.58270|TRUE|TRUE|TRUE|TRUE
5735815|Hilton Garden Inn Manhattan|Manhattan, KS| 121|39.17522| -96.56066|TRUE|TRUE|TRUE|TRUE
5735815|Quality Inn & Suites|Manhattan, KS|  98|39.18052| -96.55399|TRUE|TRUE|TRUE|TRUE
5735815|Super 8 by Wyndham Manhattan KS|Manhattan, KS|  62|39.18120| -96.55578|TRUE|TRUE|FALSE|TRUE
5735816|Super 8 by Wyndham Norman|Norman, OK|  75|35.21752| -97.48221|TRUE|TRUE|TRUE|TRUE
5735816|Fairfield Inn & Suites Norman|Norman, OK| 105|35.21614| -97.48856|TRUE|TRUE|TRUE|TRUE
5735816|SureStay Plus Hotel by Best Western Norman|Norman, OK|  76|35.21569| -97.48871|TRUE|TRUE|TRUE|TRUE
5735816|Extended Stay America Select Suites - Oklahoma City - Norman|Norman, OK|  86|35.28389| -97.48361|TRUE|TRUE|TRUE|TRUE
5735816|Courtyard by Marriott Norman|Norman, OK| 187|35.22802| -97.48761|TRUE|TRUE|TRUE|TRUE
5735816|NCED Conference Center & Hotel|Norman, OK| 153|35.19124| -97.39799|TRUE|TRUE|TRUE|TRUE
5735816|Embassy Suites by Hilton Norman Hotel & Conference Center|Norman, OK| 145|35.24348| -97.47864|TRUE|TRUE|TRUE|TRUE
5735816|Stone Hill Norman, Trademark Collection by Wyndham|Norman, OK| 132|35.25714| -97.48725|TRUE|TRUE|TRUE|TRUE
5735816|Americas Best Value Inn Norman at Univ of Oklahoma|Norman, OK| 568|35.21756| -97.48158|TRUE|TRUE|TRUE|TRUE
5735816|Hilton Garden Inn Norman|Norman, OK| 115|35.22621| -97.48796|TRUE|TRUE|TRUE|TRUE
5735819|Wyndham Garden Stillwater|Stillwater, OK|  88|36.13162| -97.05018|TRUE|TRUE|TRUE|TRUE
5735819|Home2 Suites by Hilton Stillwater|Stillwater, OK| 115|36.12741| -97.05581|TRUE|TRUE|TRUE|TRUE
5735819|Holiday Inn Stillwater - University West, an IHG Hotel|Stillwater, OK| 137|36.11363| -97.12223|TRUE|TRUE|TRUE|TRUE
5735819|Hampton Inn & Suites Stillwater|Stillwater, OK|  98|36.11461| -97.12177|TRUE|TRUE|TRUE|TRUE
5735819|SpringHill Suites by Marriott Stillwater|Stillwater, OK| 123|36.11909| -97.11713|TRUE|TRUE|TRUE|TRUE
5735819|Best Western Plus Cimarron Hotel & Suites|Stillwater, OK| 115|36.12580| -97.06004|TRUE|TRUE|TRUE|TRUE
5735819|Executive Inn Stillwater|Stillwater, OK|  49|36.11739| -97.12639|TRUE|TRUE|TRUE|TRUE
5735819|Americas Best Value Inn Stillwater|Stillwater, OK|  49|36.11700| -97.12849|TRUE|FALSE|TRUE|TRUE
5735819|The Atherton Hotel At OSU|Stillwater, OK| 200|36.12045| -97.06880|FALSE|TRUE|TRUE|TRUE
5735819|Microtel Inn & Suites by Wyndham Stillwater|Stillwater, OK|  76|36.12557| -97.05305|TRUE|TRUE|TRUE|TRUE
5735819|Residence Inn by Marriott Stillwater|Stillwater, OK| 146|36.11253| -97.11693|TRUE|TRUE|TRUE|TRUE
5735821|Hilton Garden Inn Starkville|Starkville, MS| 154|33.48105| -88.79710|TRUE|TRUE|TRUE|TRUE
5735821|Courtyard Starkville MSU at The Mill Conference Center|Starkville, MS| 167|33.45666| -88.80229|TRUE|TRUE|TRUE|TRUE
5735821|Hampton Inn Starkville|Starkville, MS| 270|33.45375| -88.80542|TRUE|TRUE|TRUE|TRUE
5735821|Comfort Suites Starkville|Starkville, MS| 141|33.45860| -88.80038|TRUE|TRUE|TRUE|TRUE
5735822|Embassy Suites by Hilton Knoxville Downtown|Knoxville, TN| 252|35.96485| -83.91821|FALSE|TRUE|TRUE|TRUE
5735822|Hilton Garden Inn Knoxville West/Cedar Bluff|Knoxville, TN| 156|35.91538| -84.09433|FALSE|FALSE|TRUE|TRUE
5735822|USA Inn|Knoxville, TN|  67|35.82326| -83.97602|TRUE|FALSE|FALSE|TRUE
5735822|Graduate Knoxville|Knoxville, TN| 192|35.95563| -83.93261|FALSE|TRUE|TRUE|TRUE
5735822|Courtyard by Marriott Knoxville Downtown|Knoxville, TN| 174|35.96333| -83.91621|FALSE|TRUE|TRUE|TRUE
5735822|Clarion Inn & Suites Near Downtown|Knoxville, TN|  90|36.01180| -83.97177|TRUE|FALSE|FALSE|TRUE
5735822|Super 8 by Wyndham Knoxville Downtown Area|Knoxville, TN|  60|36.00870| -83.97670|TRUE|FALSE|FALSE|TRUE
5735822|Hyatt Place Knoxville Downtown|Knoxville, TN| 222|35.96449| -83.91764|FALSE|TRUE|TRUE|TRUE
5735822|Red Roof Inn Knoxville Central - Papermill Road|Knoxville, TN|  87|35.94602| -84.00024|TRUE|TRUE|FALSE|TRUE
5735822|Marriott Knoxville Downtown|Knoxville, TN| 168|35.96270| -83.92267|FALSE|TRUE|TRUE|TRUE
5735822|Hilton Knoxville|Knoxville, TN| 312|35.96257| -83.92007|FALSE|TRUE|TRUE|TRUE
5735822|Cumberland House Knoxville, Tapestry Collection by Hilton|Knoxville, TN| 157|35.96053| -83.92577|FALSE|TRUE|TRUE|TRUE
5735822|Crowne Plaza Hotel Knoxville Downtown University, an IHG Hotel|Knoxville, TN| 210|35.96729| -83.92058|FALSE|TRUE|TRUE|TRUE
5735822|The Tennessean Personal Luxury Hotel|Knoxville, TN| 245|35.96245| -83.92308|FALSE|TRUE|TRUE|TRUE
5735822|Days Inn by Wyndham Knoxville East|Knoxville, TN|  79|36.01047| -83.84407|TRUE|FALSE|FALSE|TRUE
5735822|Hampton Inn Knoxville - Airport|Knoxville, TN|  97|35.81538| -83.97977|TRUE|FALSE|FALSE|TRUE
5735822|Rodeway Inn|Knoxville, TN|  64|36.00621| -83.77502|TRUE|FALSE|FALSE|TRUE
5735822|Quality Inn Merchants Drive|Knoxville, TN|  84|36.01350| -83.97058|TRUE|FALSE|FALSE|TRUE
5735822|OYO Hotel Knoxville TN Cedar Bluff I-40|Knoxville, TN|  70|35.92047| -84.09378|TRUE|FALSE|FALSE|TRUE
5735822|Microtel Inn by Wyndham Knoxville|Knoxville, TN|  70|35.91442| -84.09075|TRUE|FALSE|FALSE|TRUE
5735825|L'Auberge Casino Hotel Baton Rouge|Baton Rouge, LA| 397|30.34549| -91.15083|FALSE|FALSE|TRUE|TRUE
5735825|Baymont by Wyndham Baton Rouge|Baton Rouge, LA|  74|30.43207| -91.05875|TRUE|FALSE|FALSE|TRUE
5735825|WoodSpring Suites Baton Rouge Airline Highway|Baton Rouge, LA|  75|30.45941| -91.10160|TRUE|FALSE|FALSE|TRUE
5735825|OYO Hotel Baton Rouge - Mead Rd|Baton Rouge, LA|  52|30.42747| -91.05926|TRUE|FALSE|FALSE|TRUE
5735825|Renaissance Baton Rouge Hotel|Baton Rouge, LA| 181|30.38706| -91.09477|FALSE|FALSE|TRUE|TRUE
5735825|OYO Hotel Port Allen LA|Baton Rouge, LA|  57|30.42500| -91.21572|TRUE|TRUE|FALSE|TRUE
5735825|Courtyard by Marriott Baton Rouge Acadian Centre/LSU Area|Baton Rouge, LA| 129|30.42312| -91.14982|FALSE|TRUE|FALSE|TRUE
5735825|Courtyard by Marriott Baton Rouge Downtown|Baton Rouge, LA| 161|30.44916| -91.18783|FALSE|TRUE|TRUE|TRUE
5735825|Sonesta ES Suites Baton Rouge University at Southgate|Baton Rouge, LA| 145|30.40017| -91.17942|FALSE|TRUE|FALSE|TRUE
5735825|Hilton Baton Rouge Capitol Center|Baton Rouge, LA| 171|30.44874| -91.18973|FALSE|TRUE|TRUE|TRUE
5735825|Holiday Inn Baton Rouge College Drive I-10, an IHG Hotel|Baton Rouge, LA| 174|30.42131| -91.13388|FALSE|TRUE|TRUE|TRUE
5735825|OYO Hotel Baton Rouge Mid City|Baton Rouge, LA|  63|30.42707| -91.07601|TRUE|FALSE|FALSE|TRUE
5735825|WATERMARK Baton Rouge, Autograph Collection|Baton Rouge, LA| 211|30.44809| -91.18794|FALSE|TRUE|TRUE|TRUE
5735825|Quality Inn & Suites Baton Rouge West – Port Allen|Baton Rouge, LA|  57|30.45058| -91.24385|TRUE|FALSE|FALSE|TRUE
5735825|Marriott Baton Rouge|Baton Rouge, LA| 157|30.38026| -91.06476|FALSE|FALSE|TRUE|TRUE
5735825|Hotel Indigo Baton Rouge Downtown, an IHG Hotel|Baton Rouge, LA| 181|30.44838| -91.18911|FALSE|TRUE|TRUE|TRUE
5735825|WoodSpring Suites Baton Rouge East I-12|Baton Rouge, LA|  73|30.43169| -91.05343|TRUE|FALSE|FALSE|TRUE
5735825|Red Roof Inn Port Allen|Baton Rouge, LA|  65|30.44880| -91.24538|TRUE|FALSE|FALSE|TRUE
5735825|Hampton Inn & Suites Baton Rouge Downtown|Baton Rouge, LA| 149|30.45119| -91.18917|FALSE|TRUE|TRUE|TRUE
5735825|Quality Inn Baton Rouge East I-12|Baton Rouge, LA|  68|30.42678| -91.07831|TRUE|FALSE|FALSE|TRUE
5735825|Embassy Suites Hotel Baton Rouge|Baton Rouge, LA| 167|30.42102| -91.13313|FALSE|TRUE|TRUE|TRUE
5735825|OYO Hotel Baton Rouge East I-12|Baton Rouge, LA|  57|30.42815| -91.07616|TRUE|FALSE|FALSE|TRUE
5735826|Euro Suites Hotel|Morgantown, WV| 138|39.65841| -79.96225|FALSE|TRUE|TRUE|TRUE
5735826|Super 8 by Wyndham Morgantown|Morgantown, WV|  91|39.64894| -79.89710|TRUE|FALSE|FALSE|TRUE
5735826|SureStay Plus Hotel by Best Western Morgantown|Morgantown, WV| 104|39.62673| -79.99184|TRUE|TRUE|FALSE|TRUE
5735826|Fairfield Inn & Suites by Marriott Morgantown|Morgantown, WV| 133|39.65333| -80.00727|FALSE|TRUE|TRUE|TRUE
5735826|Scholar Morgantown, Tapestry Collection by Hilton|Morgantown, WV| 207|39.63104| -79.95635|FALSE|TRUE|TRUE|TRUE
5735826|Candlewood Suites Morgantown-Univ West Virginia, an IHG Hotel|Morgantown, WV| 103|39.65852| -80.01466|TRUE|FALSE|FALSE|TRUE
5735826|Courtyard Morgantown|Morgantown, WV| 178|39.64540| -79.99448|FALSE|TRUE|TRUE|TRUE
5735826|Morgantown Marriott at Waterfront Place|Morgantown, WV| 172|39.62397| -79.96379|FALSE|FALSE|TRUE|TRUE
5735826|Hilton Garden Inn Morgantown|Morgantown, WV| 133|39.65385| -79.94443|FALSE|FALSE|TRUE|TRUE
5735826|Suburban Studios|Morgantown, WV|  96|39.62797| -79.92684|TRUE|FALSE|FALSE|TRUE
5735826|Lakeview Golf Resort, Trademark Collection by Wyndham|Morgantown, WV| 100|39.66646| -79.85385|TRUE|FALSE|FALSE|TRUE
5735826|Hotel Morgan a Wyndham Hotel|Morgantown, WV| 191|39.62843| -79.95759|FALSE|FALSE|TRUE|TRUE
5735826|Econo Lodge|Morgantown, WV|  67|39.65574| -79.98542|TRUE|TRUE|FALSE|TRUE
5735826|Quality Inn|Morgantown, WV| 103|39.58631| -79.95282|TRUE|FALSE|FALSE|TRUE
5735826|Holiday Inn Express Morgantown, an IHG Hotel|Morgantown, WV| 116|39.64914| -79.89809|TRUE|FALSE|FALSE|TRUE
5735826|Hotel M Morgantown - WVU Area|Morgantown, WV|  69|39.65435| -79.98575|TRUE|TRUE|FALSE|TRUE
5735826|Holiday Inn Morgantown - University Area, an IHG Hotel|Morgantown, WV| 151|39.65920| -79.95375|FALSE|TRUE|TRUE|TRUE
5735826|Hampton Inn Morgantown|Morgantown, WV| 150|39.65351| -79.96428|FALSE|TRUE|TRUE|TRUE
5735826|The Cranberry, Ascend Hotel Collection|Morgantown, WV| 151|39.67114| -79.85656|FALSE|FALSE|TRUE|TRUE
5735826|Residence Inn by Marriott Morgantown Medical Center Area|Morgantown, WV| 129|39.65378| -79.95244|TRUE|TRUE|FALSE|TRUE
5735826|Springhill Suites by Marriott Morgantown|Morgantown, WV| 134|39.61881| -79.92391|FALSE|FALSE|TRUE|TRUE
5739588|Crowne Plaza Newark Airport, an IHG Hotel|Newark, NJ| 127|40.67868| -74.19407|TRUE|FALSE|FALSE|TRUE
5739588|The New York EDITION|Newark, NJ| 808|40.74129| -73.98736|FALSE|FALSE|TRUE|TRUE
5739588|Casa Cipriani New York|Newark, NJ| 864|40.70110| -74.01188|FALSE|FALSE|TRUE|TRUE
5739588|Element Harrison - Newark, a Marriott Hotel|Newark, NJ| 185|40.74045| -74.15638|FALSE|TRUE|FALSE|TRUE
5739588|Four Points By Sheraton New York Downtown|Newark, NJ| 116|40.70733| -74.00638|TRUE|FALSE|FALSE|TRUE
5739588|Hotel Barriere Fouquets New York|Newark, NJ|1011|40.72362| -74.00975|FALSE|FALSE|TRUE|TRUE
5739588|Four Seasons Hotel New York Downtown|Newark, NJ| 835|40.71263| -74.00919|FALSE|FALSE|TRUE|TRUE
5739588|DoubleTree by Hilton Newark Penn Station|Newark, NJ| 156|40.73542| -74.16537|FALSE|TRUE|FALSE|TRUE
5739588|Equinox Hotel New York|Newark, NJ| 825|40.75465| -74.00221|FALSE|FALSE|TRUE|TRUE
5739588|DoubleTree by Hilton Hotel Newark Airport|Newark, NJ| 208|40.71284| -74.16429|FALSE|TRUE|FALSE|TRUE
5739588|Fairfield Inn & Suites Newark Liberty International Airport|Newark, NJ| 118|40.70958| -74.17089|TRUE|FALSE|FALSE|TRUE
5739588|The Ned NoMad|Newark, NJ| 521|40.74496| -73.98847|FALSE|FALSE|TRUE|TRUE
5739588|The Ritz-Carlton New York, NoMad|Newark, NJ| 916|40.74554| -73.98884|FALSE|FALSE|TRUE|TRUE
5739588|Windsor Hotel|Newark, NJ| 122|40.73566| -74.17237|TRUE|TRUE|FALSE|TRUE
5739588|Comfort Suites Newark - Harrison|Newark, NJ| 164|40.75496| -74.16660|FALSE|TRUE|FALSE|TRUE
5739588|The Knickerbocker Hotel|Newark, NJ| 457|40.73566| -74.17237|FALSE|TRUE|FALSE|TRUE
5739588|Pendry Manhattan West|Newark, NJ| 682|40.75339| -73.99859|FALSE|FALSE|TRUE|TRUE
5739588|The Dominick|Newark, NJ| 543|40.72547| -74.00533|FALSE|FALSE|TRUE|TRUE
5739588|The Jane Hotel|Newark, NJ| 102|40.73830| -74.00942|TRUE|FALSE|FALSE|TRUE
5739588|Robert Treat Hotel, BW Premier Collection|Newark, NJ| 117|40.73920| -74.16831|TRUE|TRUE|FALSE|TRUE
5739588|TRYP by Wyndham Newark Downtown|Newark, NJ| 141|40.73831| -74.16799|FALSE|TRUE|FALSE|TRUE
5739588|Americana Inn|Newark, NJ|  98|40.75229| -73.98555|TRUE|FALSE|FALSE|TRUE
5739588|Holiday Inn Newark International Airport, an IHG Hotel|Newark, NJ| 136|40.71291| -74.16644|FALSE|TRUE|FALSE|TRUE
5739588|Courtyard by Marriott Newark Downtown|Newark, NJ| 165|40.73352| -74.17293|FALSE|TRUE|FALSE|TRUE
5739588|The Langham, New York, Fifth Avenue|Newark, NJ| 723|40.75014| -73.98353|FALSE|FALSE|TRUE|TRUE
