id|lat|long|name|price|pfilt|tfilt|lfilt
5695466|37.37856|-121.93849|La Quinta Inn & Suites by Wyndham San Jose Airport| 316|FALSE|TRUE|FALSE
5695466|37.32098|-121.94790|Hotel Valencia Santana Row| 764|FALSE|FALSE|TRUE
5695466|37.38840|-121.95900|Element Santa Clara| 649|FALSE|TRUE|TRUE
5695466|37.38340|-121.97940|Embassy Suites by Hilton Santa Clara Silicon Valley| 597|FALSE|TRUE|TRUE
5695466|37.37517|-121.91915|Extended Studio Suites| 181|TRUE|FALSE|FALSE
5695466|37.36391|-121.91096|Ez 8 Motel San Jose I| 174|TRUE|FALSE|FALSE
5695466|37.38530|-121.92900|Homewood Suites by Hilton San Jose Airport-Silicon Valley| 712|FALSE|FALSE|TRUE
5695466|37.38688|-121.98312|Hyatt Centric Santa Clara Silicon Valley| 651|FALSE|TRUE|TRUE
5695466|37.39216|-121.97404|Santa Clara Marriott| 901|FALSE|TRUE|TRUE
5695466|37.38564|-121.99789|Residence Inn by Marriott Sunnyvale Silicon Valley II| 381|FALSE|TRUE|FALSE
5695466|37.37126|-121.89325|Alura Inn| 139|TRUE|FALSE|FALSE
5695466|37.33284|-121.88942|Signia by Hilton San Jose| 627|FALSE|FALSE|TRUE
5695466|37.33050|-121.88800|San Jose Marriott| 586|FALSE|FALSE|TRUE
5695466|37.41572|-121.95313|Hyatt House San Jose/Silicon Valley| 701|FALSE|TRUE|TRUE
5695466|37.41778|-121.97704|Aloft Santa Clara| 610|FALSE|TRUE|TRUE
5695466|37.41975|-121.97544|Extended Stay America Suites - San Jose - Santa Clara| 386|FALSE|TRUE|FALSE
5695466|37.42140|-121.97820|Fairfield Inn & Suites by Marriott San Jose North/Silicon Valley| 575|FALSE|TRUE|FALSE
5695466|37.39566|-122.02814|Motel 6 Sunnyvale South| 168|TRUE|FALSE|FALSE
5695466|37.39650|-122.02808|Vagabond Inn Sunnyvale| 167|TRUE|FALSE|FALSE
