id|leg|stops|loc|lat|long|price|dest
5622642|0|2|Columbus (CMH)|39.99806| -82.89194|  266|FALSE
5622642|1|2|Atlanta (ATL)|33.63667| -84.42806|  266|TRUE
5622642|2|2|Columbus (CMH)|39.99806| -82.89194|  266|FALSE
5775282|0|2|Columbus (CMH)|39.99806| -82.89194|  439|FALSE
5775282|1|2|Washington, D.C. (DCA)|38.85222| -77.03778|  439|TRUE
5775282|2|2|Columbus (CMH)|39.99806| -82.89194|  439|FALSE
5649201|0|4|Columbus (CMH)|39.99806| -82.89194|  428|FALSE
5649201|1|4|New York (EWR)|40.69250| -74.16861|  428|FALSE
5649201|2|4|Philadelphia (PHL)|39.87194| -75.24111|  428|TRUE
5649201|3|4|Orlando (MCO)|28.42944| -81.30889|  428|FALSE
5649201|4|4|Columbus (CMH)|39.99806| -82.89194|  428|FALSE
5629812|0|4|Columbus (CMH)|39.99806| -82.89194|  533|FALSE
5629812|1|4|Charlotte (CLT)|35.21389| -80.94306|  533|FALSE
5629812|2|4|Raleigh (RDU)|35.87778| -78.78750|  533|TRUE
5629812|3|4|Orlando (MCO)|28.42944| -81.30889|  533|FALSE
5629812|4|4|Columbus (CMH)|39.99806| -82.89194|  533|FALSE
5768396|0|2|Columbus (CMH)|39.99806| -82.89194|  439|FALSE
5768396|1|2|Washington, D.C. (DCA)|38.85222| -77.03778|  439|TRUE
5768396|2|2|Columbus (CMH)|39.99806| -82.89194|  439|FALSE
5729701|0|2|Columbus (CMH)|39.99806| -82.89194|  572|FALSE
5729701|1|2|New York (LGA)|40.77722| -73.87250|  572|TRUE
5729701|2|2|Columbus (CMH)|39.99806| -82.89194|  572|FALSE
5718619|0|2|Columbus (CMH)|39.99806| -82.89194|  144|FALSE
5718619|1|2|Orlando (MCO)|28.42944| -81.30889|  144|TRUE
5718619|2|2|Columbus (CMH)|39.99806| -82.89194|  144|FALSE
5588307|0|2|Columbus (CMH)|39.99806| -82.89194|  439|FALSE
5588307|1|2|Washington, D.C. (DCA)|38.85222| -77.03778|  439|TRUE
5588307|2|2|Columbus (CMH)|39.99806| -82.89194|  439|FALSE
5592339|0|5|Columbus (CMH)|39.99806| -82.89194|  456|FALSE
5592339|1|5|Las Vegas (LAS)|36.08000|-115.15222|  456|FALSE
5592339|2|5|Ontario (ONT)|34.05611|-117.60111|  456|TRUE
5592339|3|5|Las Vegas (LAS)|36.08000|-115.15222|  456|FALSE
5592339|4|5|Chicago (ORD)|41.97861| -87.90472|  456|FALSE
5592339|5|5|Columbus (CMH)|39.99806| -82.89194|  456|FALSE
5694434|0|5|Columbus (CMH)|39.99806| -82.89194|  793|FALSE
5694434|1|5|New York (EWR)|40.69250| -74.16861|  793|FALSE
5694434|2|5|Boston (BOS)|42.36444| -71.00528|  793|FALSE
5694434|3|5|Bar Harbor (BHB)|44.44667| -68.36139|  793|TRUE
5694434|4|5|New York (LGA)|40.77722| -73.87250|  793|FALSE
5694434|5|5|Columbus (CMH)|39.99806| -82.89194|  793|FALSE
5648400|0|2|Columbus (CMH)|39.99806| -82.89194|  337|FALSE
5648400|1|2|Denver (DEN)|39.86167|-104.67306|  337|TRUE
5648400|2|2|Columbus (CMH)|39.99806| -82.89194|  337|FALSE
5767661|0|2|Columbus (CMH)|39.99806| -82.89194|  440|FALSE
5767661|1|2|Charlotte (CLT)|35.21389| -80.94306|  440|TRUE
5767661|2|2|Columbus (CMH)|39.99806| -82.89194|  440|FALSE
5782940|0|2|Columbus (LCK)|39.81389| -82.92778|  295|FALSE
5782940|1|2|Orlando (SFB)|28.77778| -81.23750|  295|TRUE
5782940|2|2|Columbus (CMH)|39.99806| -82.89194|  295|FALSE
5649299|0|2|Columbus (LCK)|39.81389| -82.92778|  295|FALSE
5649299|1|2|Orlando (SFB)|28.77778| -81.23750|  295|TRUE
5649299|2|2|Columbus (CMH)|39.99806| -82.89194|  295|FALSE
5782882|0|5|Columbus (CMH)|39.99806| -82.89194|  877|FALSE
5782882|1|5|Atlanta (ATL)|33.63667| -84.42806|  877|FALSE
5782882|2|5|Montgomery (MGM)|32.30056| -86.39389|  877|TRUE
5782882|3|5|Atlanta (ATL)|33.63667| -84.42806|  877|FALSE
5782882|4|5|Orlando (MCO)|28.42944| -81.30889|  877|FALSE
5782882|5|5|Columbus (CMH)|39.99806| -82.89194|  877|FALSE
5601953|0|5|Columbus (CMH)|39.99806| -82.89194|  578|FALSE
5601953|1|5|Charlotte (CLT)|35.21389| -80.94306|  578|FALSE
5601953|2|5|Washington, D.C. (IAD)|38.94444| -77.45583|  578|FALSE
5601953|3|5|DuBois (DUJ)|41.17833| -78.89861|  578|TRUE
5601953|4|5|Washington, D.C. (IAD)|38.94444| -77.45583|  578|FALSE
5601953|5|5|Columbus (CMH)|39.99806| -82.89194|  578|FALSE
5648494|0|5|Columbus (CMH)|39.99806| -82.89194|  522|FALSE
5648494|1|5|Hartford (BDL)|41.93889| -72.68333|  522|FALSE
5648494|2|5|Las Vegas (LAS)|36.08000|-115.15222|  522|FALSE
5648494|3|5|Reno (RNO)|39.49917|-119.76806|  522|TRUE
5648494|4|5|Las Vegas (LAS)|36.08000|-115.15222|  522|FALSE
5648494|5|5|Columbus (CMH)|39.99806| -82.89194|  522|FALSE
5646996|0|2|Columbus (CMH)|39.99806| -82.89194|  440|FALSE
5646996|1|2|Charlotte (CLT)|35.21389| -80.94306|  440|TRUE
5646996|2|2|Columbus (CMH)|39.99806| -82.89194|  440|FALSE
5659384|0|3|Columbus (LCK)|39.81389| -82.92778|  336|FALSE
5659384|1|3|Savannah (SAV)|32.12750| -81.20222|  336|TRUE
5659384|2|3|Atlanta (ATL)|33.63667| -84.42806|  336|FALSE
5659384|3|3|Columbus (CMH)|39.99806| -82.89194|  336|FALSE
5601318|0|6|Columbus (CMH)|39.99806| -82.89194|  494|FALSE
5601318|1|6|Denver (DEN)|39.86167|-104.67306|  494|FALSE
5601318|2|6|Las Vegas (LAS)|36.08000|-115.15222|  494|FALSE
5601318|3|6|Eugene (EUG)|44.12472|-123.21194|  494|TRUE
5601318|4|6|Las Vegas (LAS)|36.08000|-115.15222|  494|FALSE
5601318|5|6|Chicago (ORD)|41.97861| -87.90472|  494|FALSE
5601318|6|6|Columbus (CMH)|39.99806| -82.89194|  494|FALSE
5601954|0|4|Columbus (CMH)|39.99806| -82.89194|  535|FALSE
5601954|1|4|Orlando (MCO)|28.42944| -81.30889|  535|FALSE
5601954|2|4|Cedar Rapids (CID)|41.88472| -91.71083|  535|TRUE
5601954|3|4|Chicago (ORD)|41.97861| -87.90472|  535|FALSE
5601954|4|4|Columbus (CMH)|39.99806| -82.89194|  535|FALSE
5718607|0|3|Columbus (CMH)|39.99806| -82.89194|  257|FALSE
5718607|1|3|Orlando (MCO)|28.42944| -81.30889|  257|FALSE
5718607|2|3|Las Vegas (LAS)|36.08000|-115.15222|  257|TRUE
5718607|3|3|Columbus (CMH)|39.99806| -82.89194|  257|FALSE
5601232|0|4|Columbus (CMH)|39.99806| -82.89194|  634|FALSE
5601232|1|4|Las Vegas (LAS)|36.08000|-115.15222|  634|FALSE
5601232|2|4|Phoenix (AZA)|33.31000|-111.65694|  634|TRUE
5601232|3|4|Las Vegas (LAS)|36.08000|-115.15222|  634|FALSE
5601232|4|4|Columbus (CMH)|39.99806| -82.89194|  634|FALSE
5718611|0|3|Columbus (CMH)|39.99806| -82.89194|  249|FALSE
5718611|1|3|Denver (DEN)|39.86167|-104.67306|  249|FALSE
5718611|2|3|Los Angeles (LAX)|33.94250|-118.40806|  249|TRUE
5718611|3|3|Columbus (CMH)|39.99806| -82.89194|  249|FALSE
5649190|0|4|Columbus (CMH)|39.99806| -82.89194|  627|FALSE
5649190|1|4|Dallas (DFW)|32.89694| -97.03806|  627|FALSE
5649190|2|4|Tulsa (TUL)|36.19833| -95.88806|  627|TRUE
5649190|3|4|Atlanta (ATL)|33.63667| -84.42806|  627|FALSE
5649190|4|4|Columbus (CMH)|39.99806| -82.89194|  627|FALSE
5632293|0|4|Columbus (CMH)|39.99806| -82.89194|  663|FALSE
5632293|1|4|Minneapolis (MSP)|44.88194| -93.22167|  663|FALSE
5632293|2|4|Bozeman (BZN)|45.77750|-111.15306|  663|TRUE
5632293|3|4|Las Vegas (LAS)|36.08000|-115.15222|  663|FALSE
5632293|4|4|Columbus (CMH)|39.99806| -82.89194|  663|FALSE
5693185|0|4|Columbus (CMH)|39.99806| -82.89194|  222|FALSE
5693185|1|4|Orlando (MCO)|28.42944| -81.30889|  222|FALSE
5693185|2|4|Charlotte (CLT)|35.21389| -80.94306|  222|TRUE
5693185|3|4|Orlando (MCO)|28.42944| -81.30889|  222|FALSE
5693185|4|4|Columbus (CMH)|39.99806| -82.89194|  222|FALSE
5637605|0|4|Columbus (CMH)|39.99806| -82.89194|  735|FALSE
5637605|1|4|Washington, D.C. (IAD)|38.94444| -77.45583|  735|FALSE
5637605|2|4|Roanoke (ROA)|37.32556| -79.97556|  735|TRUE
5637605|3|4|Chicago (ORD)|41.97861| -87.90472|  735|FALSE
5637605|4|4|Columbus (CMH)|39.99806| -82.89194|  735|FALSE
5617942|0|4|Columbus (CMH)|39.99806| -82.89194|  487|FALSE
5617942|1|4|Chicago (ORD)|41.97861| -87.90472|  487|FALSE
5617942|2|4|Omaha (OMA)|41.30306| -95.89417|  487|TRUE
5617942|3|4|Chicago (ORD)|41.97861| -87.90472|  487|FALSE
5617942|4|4|Columbus (CMH)|39.99806| -82.89194|  487|FALSE
5678628|0|3|Columbus (CMH)|39.99806| -82.89194|  519|FALSE
5678628|1|3|Dallas (DFW)|32.89694| -97.03806|  519|TRUE
5678628|2|3|Orlando (MCO)|28.42944| -81.30889|  519|FALSE
5678628|3|3|Columbus (CMH)|39.99806| -82.89194|  519|FALSE
5502838|0|6|Columbus (CMH)|39.99806| -82.89194| 1207|FALSE
5502838|1|6|Detroit (DTW)|42.21250| -83.35333| 1207|FALSE
5502838|2|6|Dallas (DFW)|32.89694| -97.03806| 1207|FALSE
5502838|3|6|College Station (CLL)|30.58861| -96.36389| 1207|TRUE
5502838|4|6|Dallas (DFW)|32.89694| -97.03806| 1207|FALSE
5502838|5|6|Fort Lauderdale (FLL)|26.07250| -80.15278| 1207|FALSE
5502838|6|6|Columbus (CMH)|39.99806| -82.89194| 1207|FALSE
5648532|0|5|Columbus (CMH)|39.99806| -82.89194|  420|FALSE
5648532|1|5|Denver (DEN)|39.86167|-104.67306|  420|FALSE
5648532|2|5|San Diego (SAN)|32.73361|-117.18972|  420|TRUE
5648532|3|5|Las Vegas (LAS)|36.08000|-115.15222|  420|FALSE
5648532|4|5|Chicago (ORD)|41.97861| -87.90472|  420|FALSE
5648532|5|5|Columbus (CMH)|39.99806| -82.89194|  420|FALSE
5790269|0|6|Columbus (CMH)|39.99806| -82.89194|  713|FALSE
5790269|1|6|New York (LGA)|40.77722| -73.87250|  713|FALSE
5790269|2|6|Nashville (BNA)|36.12444| -86.67833|  713|FALSE
5790269|3|6|Cape Girardeau (CGI)|37.22528| -89.57083|  713|TRUE
5790269|4|6|Nashville (BNA)|36.12444| -86.67833|  713|FALSE
5790269|5|6|Chicago (ORD)|41.97861| -87.90472|  713|FALSE
5790269|6|6|Columbus (CMH)|39.99806| -82.89194|  713|FALSE
5647020|0|4|Columbus (CMH)|39.99806| -82.89194|  264|FALSE
5647020|1|4|Atlanta (ATL)|33.63667| -84.42806|  264|FALSE
5647020|2|4|West Palm Beach (PBI)|26.68306| -80.09556|  264|TRUE
5647020|3|4|Orlando (MCO)|28.42944| -81.30889|  264|FALSE
5647020|4|4|Columbus (CMH)|39.99806| -82.89194|  264|FALSE
5736212|0|3|Columbus (CMH)|39.99806| -82.89194|  453|FALSE
5736212|1|3|Charlotte (CLT)|35.21389| -80.94306|  453|FALSE
5736212|2|3|Philadelphia (PHL)|39.87194| -75.24111|  453|TRUE
5736212|3|3|Columbus (CMH)|39.99806| -82.89194|  453|FALSE
5586212|0|4|Columbus (CMH)|39.99806| -82.89194|  482|FALSE
5586212|1|4|Atlanta (ATL)|33.63667| -84.42806|  482|FALSE
5586212|2|4|Kansas City (MCI)|39.29750| -94.71389|  482|TRUE
5586212|3|4|Detroit (DTW)|42.21250| -83.35333|  482|FALSE
5586212|4|4|Columbus (CMH)|39.99806| -82.89194|  482|FALSE
5502694|0|4|Columbus (CMH)|39.99806| -82.89194|  870|FALSE
5502694|1|4|Atlanta (ATL)|33.63667| -84.42806|  870|FALSE
5502694|2|4|Tallahassee (TLH)|30.39167| -84.34972|  870|TRUE
5502694|3|4|Atlanta (ATL)|33.63667| -84.42806|  870|FALSE
5502694|4|4|Columbus (CMH)|39.99806| -82.89194|  870|FALSE
5502662|0|6|Columbus (CMH)|39.99806| -82.89194|  671|FALSE
5502662|1|6|Atlanta (ATL)|33.63667| -84.42806|  671|FALSE
5502662|2|6|Memphis (MEM)|35.04250| -89.97667|  671|FALSE
5502662|3|6|Harrison (HRO)|36.26139| -93.15472|  671|TRUE
5502662|4|6|Nashville (BNA)|36.12444| -86.67833|  671|FALSE
5502662|5|6|Chicago (ORD)|41.97861| -87.90472|  671|FALSE
5502662|6|6|Columbus (CMH)|39.99806| -82.89194|  671|FALSE
5632510|0|5|Columbus (CMH)|39.99806| -82.89194| 1119|FALSE
5632510|1|5|Denver (DEN)|39.86167|-104.67306| 1119|FALSE
5632510|2|5|Prescott (PRC)|34.65444|-112.41972| 1119|TRUE
5632510|3|5|Phoenix (PHX)|33.43417|-112.01167| 1119|FALSE
5632510|4|5|Las Vegas (LAS)|36.08000|-115.15222| 1119|FALSE
5632510|5|5|Columbus (CMH)|39.99806| -82.89194| 1119|FALSE
5586269|0|3|Columbus (CMH)|39.99806| -82.89194|  519|FALSE
5586269|1|3|Dallas (DFW)|32.89694| -97.03806|  519|TRUE
5586269|2|3|Orlando (MCO)|28.42944| -81.30889|  519|FALSE
5586269|3|3|Columbus (CMH)|39.99806| -82.89194|  519|FALSE
5502804|0|4|Columbus (LCK)|39.81389| -82.92778|  464|FALSE
5502804|1|4|Punta Gorda (PGD)|26.91778| -81.99528|  464|FALSE
5502804|2|4|Asheville (AVL)|35.43611| -82.54194|  464|TRUE
5502804|3|4|Tampa (PIE)|27.91028| -82.68750|  464|FALSE
5502804|4|4|Columbus (LCK)|39.81389| -82.92778|  464|FALSE
5694444|0|4|Columbus (CMH)|39.99806| -82.89194|  458|FALSE
5694444|1|4|New York (JFK)|40.63972| -73.77889|  458|FALSE
5694444|2|4|Richmond (RIC)|37.50528| -77.31972|  458|TRUE
5694444|3|4|Charlotte (CLT)|35.21389| -80.94306|  458|FALSE
5694444|4|4|Columbus (CMH)|39.99806| -82.89194|  458|FALSE
5502768|0|6|Columbus (CMH)|39.99806| -82.89194|  700|FALSE
5502768|1|6|New York (LGA)|40.77722| -73.87250|  700|FALSE
5502768|2|6|Nashville (BNA)|36.12444| -86.67833|  700|FALSE
5502768|3|6|Tupelo (TUP)|34.26806| -88.77000|  700|TRUE
5502768|4|6|Nashville (BNA)|36.12444| -86.67833|  700|FALSE
5502768|5|6|Washington, D.C. (IAD)|38.94444| -77.45583|  700|FALSE
5502768|6|6|Columbus (CMH)|39.99806| -82.89194|  700|FALSE
5648415|0|4|Columbus (CMH)|39.99806| -82.89194|  676|FALSE
5648415|1|4|Chicago (ORD)|41.97861| -87.90472|  676|FALSE
5648415|2|4|Boise (BOI)|43.56444|-116.22278|  676|TRUE
5648415|3|4|Las Vegas (LAS)|36.08000|-115.15222|  676|FALSE
5648415|4|4|Columbus (CMH)|39.99806| -82.89194|  676|FALSE
5694370|0|2|Columbus (CMH)|39.99806| -82.89194|  572|FALSE
5694370|1|2|New York (LGA)|40.77722| -73.87250|  572|TRUE
5694370|2|2|Columbus (CMH)|39.99806| -82.89194|  572|FALSE
5649265|0|4|Columbus (CMH)|39.99806| -82.89194|  394|FALSE
5649265|1|4|Denver (DEN)|39.86167|-104.67306|  394|FALSE
5649265|2|4|Houston (IAH)|29.98444| -95.34139|  394|TRUE
5649265|3|4|Fort Lauderdale (FLL)|26.07250| -80.15278|  394|FALSE
5649265|4|4|Columbus (CMH)|39.99806| -82.89194|  394|FALSE
5696546|0|4|Columbus (CMH)|39.99806| -82.89194|  636|FALSE
5696546|1|4|Dallas (DFW)|32.89694| -97.03806|  636|FALSE
5696546|2|4|El Paso (ELP)|31.80250|-106.39833|  636|TRUE
5696546|3|4|Denver (DEN)|39.86167|-104.67306|  636|FALSE
5696546|4|4|Columbus (CMH)|39.99806| -82.89194|  636|FALSE
5586263|0|4|Columbus (CMH)|39.99806| -82.89194|  514|FALSE
5586263|1|4|Orlando (MCO)|28.42944| -81.30889|  514|FALSE
5586263|2|4|Austin (AUS)|30.19444| -97.67000|  514|TRUE
5586263|3|4|Dallas (DFW)|32.89694| -97.03806|  514|FALSE
5586263|4|4|Columbus (CMH)|39.99806| -82.89194|  514|FALSE
5626991|0|4|Columbus (CMH)|39.99806| -82.89194|  495|FALSE
5626991|1|4|Atlanta (ATL)|33.63667| -84.42806|  495|FALSE
5626991|2|4|Asheville (AVL)|35.43611| -82.54194|  495|TRUE
5626991|3|4|Charlotte (CLT)|35.21389| -80.94306|  495|FALSE
5626991|4|4|Columbus (CMH)|39.99806| -82.89194|  495|FALSE
5659388|0|4|Columbus (CMH)|39.99806| -82.89194|  363|FALSE
5659388|1|4|Atlanta (ATL)|33.63667| -84.42806|  363|FALSE
5659388|2|4|Savannah (SAV)|32.12750| -81.20222|  363|TRUE
5659388|3|4|New York (LGA)|40.77722| -73.87250|  363|FALSE
5659388|4|4|Columbus (CMH)|39.99806| -82.89194|  363|FALSE
5665754|0|5|Columbus (CMH)|39.99806| -82.89194|  791|FALSE
5665754|1|5|Atlanta (ATL)|33.63667| -84.42806|  791|FALSE
5665754|2|5|Minneapolis (MSP)|44.88194| -93.22167|  791|FALSE
5665754|3|5|Spokane (GEG)|47.61722|-117.54000|  791|TRUE
5665754|4|5|Las Vegas (LAS)|36.08000|-115.15222|  791|FALSE
5665754|5|5|Columbus (CMH)|39.99806| -82.89194|  791|FALSE
5750815|0|3|Columbus (CMH)|39.99806| -82.89194|  453|FALSE
5750815|1|3|Charlotte (CLT)|35.21389| -80.94306|  453|FALSE
5750815|2|3|Philadelphia (PHL)|39.87194| -75.24111|  453|TRUE
5750815|3|3|Columbus (CMH)|39.99806| -82.89194|  453|FALSE
5657219|0|2|Columbus (CMH)|39.99806| -82.89194|  436|FALSE
5657219|1|2|Chicago (ORD)|41.97861| -87.90472|  436|TRUE
5657219|2|2|Columbus (CMH)|39.99806| -82.89194|  436|FALSE
5586251|0|4|Columbus (CMH)|39.99806| -82.89194|  630|FALSE
5586251|1|4|Houston (IAH)|29.98444| -95.34139|  630|FALSE
5586251|2|4|Oklahoma City (OKC)|35.39306| -97.60083|  630|TRUE
5586251|3|4|Dallas (DFW)|32.89694| -97.03806|  630|FALSE
5586251|4|4|Columbus (CMH)|39.99806| -82.89194|  630|FALSE
5649222|0|3|Columbus (CMH)|39.99806| -82.89194|  519|FALSE
5649222|1|3|Dallas (DFW)|32.89694| -97.03806|  519|TRUE
5649222|2|3|Orlando (MCO)|28.42944| -81.30889|  519|FALSE
5649222|3|3|Columbus (CMH)|39.99806| -82.89194|  519|FALSE
5729691|0|4|Columbus (CMH)|39.99806| -82.89194|  482|FALSE
5729691|1|4|New York (LGA)|40.77722| -73.87250|  482|FALSE
5729691|2|4|Providence (PVD)|41.72500| -71.42583|  482|TRUE
5729691|3|4|New York (LGA)|40.77722| -73.87250|  482|FALSE
5729691|4|4|Columbus (CMH)|39.99806| -82.89194|  482|FALSE
5637602|0|4|Columbus (CMH)|39.99806| -82.89194|  693|FALSE
5637602|1|4|Charlotte (CLT)|35.21389| -80.94306|  693|FALSE
5637602|2|4|Staunton (SHD)|38.26194| -78.89861|  693|TRUE
5637602|3|4|Charlotte (CLT)|35.21389| -80.94306|  693|FALSE
5637602|4|4|Columbus (CMH)|39.99806| -82.89194|  693|FALSE
5586231|0|4|Columbus (CMH)|39.99806| -82.89194|  829|FALSE
5586231|1|4|Denver (DEN)|39.86167|-104.67306|  829|FALSE
5586231|2|4|Lubbock (LBB)|33.66361|-101.82278|  829|TRUE
5586231|3|4|Denver (DEN)|39.86167|-104.67306|  829|FALSE
5586231|4|4|Columbus (CMH)|39.99806| -82.89194|  829|FALSE
5601254|0|4|Columbus (CMH)|39.99806| -82.89194|  565|FALSE
5601254|1|4|Houston (IAH)|29.98444| -95.34139|  565|FALSE
5601254|2|4|San Francisco (SFO)|37.61889|-122.39167|  565|TRUE
5601254|3|4|Atlanta (ATL)|33.63667| -84.42806|  565|FALSE
5601254|4|4|Columbus (CMH)|39.99806| -82.89194|  565|FALSE
5601332|0|3|Columbus (CMH)|39.99806| -82.89194|  541|FALSE
5601332|1|3|Las Vegas (LAS)|36.08000|-115.15222|  541|FALSE
5601332|2|3|Ontario (ONT)|34.05611|-117.60111|  541|TRUE
5601332|3|3|Columbus (CMH)|39.99806| -82.89194|  541|FALSE
5676702|0|4|Columbus (CMH)|39.99806| -82.89194|  482|FALSE
5676702|1|4|New York (LGA)|40.77722| -73.87250|  482|FALSE
5676702|2|4|Providence (PVD)|41.72500| -71.42583|  482|TRUE
5676702|3|4|New York (LGA)|40.77722| -73.87250|  482|FALSE
5676702|4|4|Columbus (CMH)|39.99806| -82.89194|  482|FALSE
5782862|0|5|Columbus (CMH)|39.99806| -82.89194|  762|FALSE
5782862|1|5|New York (JFK)|40.63972| -73.77889|  762|FALSE
5782862|2|5|Charlotte (CLT)|35.21389| -80.94306|  762|FALSE
5782862|3|5|Muscle Shoals (MSL)|34.74639| -87.61000|  762|TRUE
5782862|4|5|Charlotte (CLT)|35.21389| -80.94306|  762|FALSE
5782862|5|5|Columbus (CMH)|39.99806| -82.89194|  762|FALSE
5631554|0|4|Columbus (CMH)|39.99806| -82.89194|  515|FALSE
5631554|1|4|Atlanta (ATL)|33.63667| -84.42806|  515|FALSE
5631554|2|4|Greensboro (GSO)|36.09778| -79.93722|  515|TRUE
5631554|3|4|Atlanta (ATL)|33.63667| -84.42806|  515|FALSE
5631554|4|4|Columbus (CMH)|39.99806| -82.89194|  515|FALSE
5606035|0|2|Columbus (CMH)|39.99806| -82.89194|  373|FALSE
5606035|1|2|Washington, D.C. (IAD)|38.94444| -77.45583|  373|TRUE
5606035|2|2|Columbus (CMH)|39.99806| -82.89194|  373|FALSE
5502678|0|4|Columbus (CMH)|39.99806| -82.89194|  780|FALSE
5502678|1|4|Charlotte (CLT)|35.21389| -80.94306|  780|FALSE
5502678|2|4|Columbus (CSG)|32.51444| -84.94028|  780|TRUE
5502678|3|4|Charlotte (CLT)|35.21389| -80.94306|  780|FALSE
5502678|4|4|Columbus (CMH)|39.99806| -82.89194|  780|FALSE
5775466|0|2|Columbus (CMH)|39.99806| -82.89194|  440|FALSE
5775466|1|2|Charlotte (CLT)|35.21389| -80.94306|  440|TRUE
5775466|2|2|Columbus (CMH)|39.99806| -82.89194|  440|FALSE
5753243|0|4|Columbus (CMH)|39.99806| -82.89194|  328|FALSE
5753243|1|4|Denver (DEN)|39.86167|-104.67306|  328|FALSE
5753243|2|4|Little Rock (LIT)|34.72944| -92.22444|  328|TRUE
5753243|3|4|Atlanta (ATL)|33.63667| -84.42806|  328|FALSE
5753243|4|4|Columbus (CMH)|39.99806| -82.89194|  328|FALSE
5502702|0|2|Columbus (CMH)|39.99806| -82.89194|  380|FALSE
5502702|1|2|Atlanta (ATL)|33.63667| -84.42806|  380|TRUE
5502702|2|2|Columbus (CMH)|39.99806| -82.89194|  380|FALSE
5646988|0|4|Columbus (CMH)|39.99806| -82.89194|  470|FALSE
5646988|1|4|Orlando (MCO)|28.42944| -81.30889|  470|FALSE
5646988|2|4|San Antonio (SAT)|29.53361| -98.46972|  470|TRUE
5646988|3|4|Orlando (MCO)|28.42944| -81.30889|  470|FALSE
5646988|4|4|Columbus (CMH)|39.99806| -82.89194|  470|FALSE
5606031|0|2|Columbus (CMH)|39.99806| -82.89194|  436|FALSE
5606031|1|2|Chicago (ORD)|41.97861| -87.90472|  436|TRUE
5606031|2|2|Columbus (CMH)|39.99806| -82.89194|  436|FALSE
5659676|0|4|Columbus (CMH)|39.99806| -82.89194|  423|FALSE
5659676|1|4|Denver (DEN)|39.86167|-104.67306|  423|FALSE
5659676|2|4|Austin (AUS)|30.19444| -97.67000|  423|TRUE
5659676|3|4|Atlanta (ATL)|33.63667| -84.42806|  423|FALSE
5659676|4|4|Columbus (CMH)|39.99806| -82.89194|  423|FALSE
5502808|0|4|Columbus (CMH)|39.99806| -82.89194|  829|FALSE
5502808|1|4|Atlanta (ATL)|33.63667| -84.42806|  829|FALSE
5502808|2|4|Columbia (CAE)|33.93889| -81.11944|  829|TRUE
5502808|3|4|Atlanta (ATL)|33.63667| -84.42806|  829|FALSE
5502808|4|4|Columbus (CMH)|39.99806| -82.89194|  829|FALSE
5502738|0|6|Columbus (CMH)|39.99806| -82.89194|  887|FALSE
5502738|1|6|Charlotte (CLT)|35.21389| -80.94306|  887|FALSE
5502738|2|6|Baton Rouge (BTR)|30.53306| -91.14972|  887|TRUE
5502738|3|6|Houston (IAH)|29.98444| -95.34139|  887|FALSE
5502738|4|6|Birmingham (BHM)|33.56306| -86.75361|  887|FALSE
5502738|5|6|Atlanta (ATL)|33.63667| -84.42806|  887|FALSE
5502738|6|6|Columbus (CMH)|39.99806| -82.89194|  887|FALSE
5649199|0|3|Columbus (CMH)|39.99806| -82.89194|  453|FALSE
5649199|1|3|Charlotte (CLT)|35.21389| -80.94306|  453|FALSE
5649199|2|3|Philadelphia (PHL)|39.87194| -75.24111|  453|TRUE
5649199|3|3|Columbus (CMH)|39.99806| -82.89194|  453|FALSE
5648518|0|3|Columbus (CMH)|39.99806| -82.89194|  384|FALSE
5648518|1|3|Denver (DEN)|39.86167|-104.67306|  384|FALSE
5648518|2|3|Las Vegas (LAS)|36.08000|-115.15222|  384|TRUE
5648518|3|3|Columbus (CMH)|39.99806| -82.89194|  384|FALSE
5648462|0|4|Columbus (CMH)|39.99806| -82.89194|  672|FALSE
5648462|1|4|Denver (DEN)|39.86167|-104.67306|  672|FALSE
5648462|2|4|Laramie (LAR)|41.31194|-105.67500|  672|TRUE
5648462|3|4|Denver (DEN)|39.86167|-104.67306|  672|FALSE
5648462|4|4|Columbus (CMH)|39.99806| -82.89194|  672|FALSE
5676715|0|4|Columbus (CMH)|39.99806| -82.89194|  798|FALSE
5676715|1|4|Chicago (ORD)|41.97861| -87.90472|  798|FALSE
5676715|2|4|Sioux City (SUX)|42.40250| -96.38444|  798|TRUE
5676715|3|4|Denver (DEN)|39.86167|-104.67306|  798|FALSE
5676715|4|4|Columbus (CMH)|39.99806| -82.89194|  798|FALSE
5649230|0|5|Columbus (CMH)|39.99806| -82.89194|  505|FALSE
5649230|1|5|Atlanta (ATL)|33.63667| -84.42806|  505|FALSE
5649230|2|5|Charleston (CHS)|32.89861| -80.04056|  505|FALSE
5649230|3|5|Tampa (TPA)|27.97556| -82.53333|  505|TRUE
5649230|4|5|Atlanta (ATL)|33.63667| -84.42806|  505|FALSE
5649230|5|5|Columbus (CMH)|39.99806| -82.89194|  505|FALSE
5601278|0|2|Columbus (CMH)|39.99806| -82.89194|  580|FALSE
5601278|1|2|Denver (DEN)|39.86167|-104.67306|  580|TRUE
5601278|2|2|Columbus (CMH)|39.99806| -82.89194|  580|FALSE
5694344|0|2|Columbus (CMH)|39.99806| -82.89194|  439|FALSE
5694344|1|2|Washington, D.C. (DCA)|38.85222| -77.03778|  439|TRUE
5694344|2|2|Columbus (CMH)|39.99806| -82.89194|  439|FALSE
5646924|0|5|Columbus (CMH)|39.99806| -82.89194|  767|FALSE
