id|lat|long|name|price|pfilt|tfilt|lfilt
5775701|37.79235|-122.41074|Fairmont San Francisco| 669|FALSE|FALSE|TRUE
5775701|37.78828|-122.41629|Mithila Hotel| 152|TRUE|FALSE|FALSE
5775701|37.78630|-122.41308|Layne Hotel| 161|TRUE|FALSE|FALSE
5775701|37.78656|-122.40874|The Bartlett Hotel and Guesthouse| 175|TRUE|FALSE|FALSE
5775701|37.78560|-122.41482|Admiral Hotel| 166|TRUE|FALSE|FALSE
5775701|37.78662|-122.40471|Four Seasons Hotel San Francisco| 872|FALSE|FALSE|TRUE
5775701|37.78537|-122.40552|Hotel Zelos San Francisco, a Viceroy Urban Retreat| 706|FALSE|FALSE|TRUE
5775701|37.78494|-122.40507|The Mosser| 250|FALSE|TRUE|FALSE
5775701|37.78506|-122.40479|San Francisco Marriott Marquis| 528|FALSE|TRUE|FALSE
5775701|37.78336|-122.40712|Hotel Zetta San Francisco, a Viceroy Urban Retreat| 508|FALSE|TRUE|FALSE
5775701|37.78840|-122.40191|Palace Hotel, a Luxury Collection Hotel, San Francisco| 847|FALSE|FALSE|TRUE
5775701|37.78195|-122.40753|Hampton Inn San Francisco Downtown/Convention Center| 414|FALSE|TRUE|FALSE
5775701|37.79253|-122.40093|Four Seasons Hotel San Francisco At Embarcadero|1115|FALSE|FALSE|TRUE
5775701|37.78087|-122.41242|San Francisco Proper Hotel| 813|FALSE|FALSE|TRUE
5775701|37.78596|-122.40158|The St. Regis San Francisco|1135|FALSE|TRUE|TRUE
5775701|37.78538|-122.40041|W San Francisco| 408|FALSE|TRUE|FALSE
5775701|37.78593|-122.39679|The Clancy, Autograph Collection| 435|FALSE|TRUE|FALSE
5775701|37.77525|-122.40978|Inn on Folsom| 169|TRUE|TRUE|FALSE
5775701|37.79343|-122.39323|1 Hotel San Francisco| 897|FALSE|FALSE|TRUE
5775701|37.77947|-122.39797|The Utah Inn| 137|TRUE|TRUE|FALSE
5775701|37.77884|-122.39240|Hyatt Place San Francisco/Downtown| 439|FALSE|TRUE|FALSE
5775701|37.77910|-122.43372|Chateau Tivoli B&B| 653|FALSE|FALSE|TRUE
5775701|37.77500|-122.43097|Casa Loma Hotel| 187|TRUE|FALSE|FALSE
5775701|37.79952|-122.43873|Surf Motel| 166|TRUE|FALSE|FALSE
5775701|37.76582|-122.42169|Hotel Sunrise| 154|TRUE|FALSE|FALSE
5775701|37.76680|-122.43028|Perramont Hotel| 182|TRUE|FALSE|FALSE
5775701|37.78631|-122.48000|My Rosegarden Guest Rooms| 641|FALSE|FALSE|TRUE
5856798|39.28528| -76.61359|Hyatt Regency Baltimore Inner Harbor| 675|FALSE|FALSE|TRUE
5856798|39.28728| -76.62098|Baltimore Marriott Inner Harbor at Camden Yards| 621|FALSE|FALSE|TRUE
5856798|39.29728| -76.61705|Hotel Revival Baltimore, part of JdV by Hyatt| 532|FALSE|FALSE|TRUE
5856798|39.29850| -76.61407|Midtown Inn| 163|TRUE|FALSE|FALSE
5856798|39.28535| -76.62313|Hampton Inn Baltimore-Downtown-Convention Center| 592|FALSE|FALSE|TRUE
5856798|39.28384| -76.60185|Homewood Suites by Hilton Baltimore| 503|FALSE|FALSE|TRUE
5856798|39.28246| -76.60205|Four Seasons Baltimore|1334|FALSE|FALSE|TRUE
5856798|39.30354| -76.61272|The Ivy Hotel|1460|FALSE|FALSE|TRUE
5856798|39.27967| -76.59747|Canopy by Hilton Baltimore Harbor Point| 645|FALSE|FALSE|TRUE
5856798|39.28115| -76.59207|Sagamore Pendry Baltimore|1138|FALSE|FALSE|TRUE
5856798|39.31124| -76.61854|Motel 6 Baltimore Downtown| 160|TRUE|FALSE|FALSE
5856798|39.26234| -76.66743|Rodeway Inn Baltimore - Inner Harbor South| 139|TRUE|TRUE|FALSE
5856798|39.22353| -76.65919|Motel 6 Baltimore - BWI Airport| 159|TRUE|TRUE|FALSE
5856798|39.21566| -76.64311|Sleep Inn & Suites Bwi Airport| 163|TRUE|FALSE|FALSE
5856798|39.35081| -76.69473|Red Roof Inn Baltimore Northwest| 143|TRUE|FALSE|FALSE
5856798|39.28752| -76.73224|Holiday Inn Express & Suites Baltimore West - Catonsville| 293|FALSE|TRUE|FALSE
5856798|39.21080| -76.67653|Holiday Inn Express & Suites Baltimore - BWI Airport North| 276|FALSE|TRUE|FALSE
5856798|39.28722| -76.73409|Quality Inn near Baltimore| 199|FALSE|TRUE|FALSE
5856798|39.31128| -76.74232|Red Roof Inn Baltimore| 150|TRUE|FALSE|FALSE
5856798|39.20602| -76.69057|Embassy Suites by Hilton Baltimore at BWI Airport| 246|FALSE|TRUE|FALSE
5856798|39.20592| -76.69243|The Westin Baltimore Washington Airport - Bwi| 336|FALSE|TRUE|FALSE
5856798|39.20504| -76.69119|Staybridge Suites Baltimore BWI Airport| 264|FALSE|TRUE|FALSE
5856798|39.20554| -76.69248|Sheraton Baltimore Washington Airport Hotel - Bwi| 306|FALSE|TRUE|FALSE
5856798|39.21131| -76.72290|Econo Lodge| 174|FALSE|TRUE|FALSE
5856798|39.31932| -76.45493|Super 8 by Wyndham Baltimore/Essex Area| 141|TRUE|FALSE|FALSE
5856798|39.38351| -76.73174|Ramada by Wyndham Pikesville/Baltimore North| 130|TRUE|FALSE|FALSE
5856798|39.17161| -76.73582|Red Roof PLUS+ Baltimore-Washington DC/ BWI South| 152|TRUE|FALSE|FALSE
5856798|39.15711| -76.72722|Live! Casino And Hotel| 562|FALSE|FALSE|TRUE
